Sample,Modality,Method,Burden,MAE,Cosine,Top_Process_Truth,Top_Process_Pred,Top1_Process_Match,Modal_Mass_Error
SIM-0261,DBS,Separate UGA NNLS,134,0.0037161582060966513,0.9997710246269593,2,2,1.0,
SIM-0261,ID,Separate categorical NNLS,66,0.005774594111079212,0.9993903711006464,2,2,1.0,
SIM-0261,ID,Separate UGA NNLS,66,0.0035442508843795567,0.9998058905370918,2,2,1.0,
SIM-0261,SBS,Naive pooled UGA NNLS,1152,0.0017189388177603522,0.9999675017004576,2,2,1.0,0.0007500555966679645
SIM-0261,DBS,Naive pooled UGA NNLS,134,0.01724304834659827,0.9949213045400139,2,2,1.0,0.0026756225142701706
SIM-0261,ID,Naive pooled UGA NNLS,66,0.013135855796868205,0.9948661912463987,2,2,1.0,0.0034256781109383502
SIM-0262,SBS,Separate categorical NNLS,1020,0.005729394960647963,0.9986159824931884,8,8,1.0,
SIM-0262,SBS,Separate UGA NNLS,1020,0.001301150971859291,0.9999565009610171,8,8,1.0,
SIM-0262,DBS,Separate categorical NNLS,27,0.011224736787683195,0.9901263909921942,9,9,1.0,
SIM-0262,DBS,Separate UGA NNLS,27,0.008464329960079986,0.9984128936805837,9,9,1.0,
SIM-0262,ID,Separate categorical NNLS,65,0.007172868091560726,0.9982684953677943,8,8,1.0,
SIM-0262,ID,Separate UGA NNLS,65,0.0030027298142506083,0.9996071442508043,8,8,1.0,
SIM-0262,SBS,Naive pooled UGA NNLS,1020,0.0035182892419618936,0.9998417261140299,8,8,1.0,0.004854840780395331
SIM-0262,DBS,Naive pooled UGA NNLS,27,0.0666702661429044,0.8081509188485895,9,9,1.0,0.007290363782907053
SIM-0262,ID,Naive pooled UGA NNLS,65,0.025472279900204422,0.9719112244094813,8,8,1.0,0.01214520456330228
SIM-0263,SBS,Separate categorical NNLS,694,0.004187660261686761,0.9998831522425211,4,4,1.0,
SIM-0263,SBS,Separate UGA NNLS,694,0.001444917951854849,0.9999772494340071,4,4,1.0,
SIM-0263,DBS,Separate categorical NNLS,45,0.009988444011250791,0.9991568824369789,4,4,1.0,
SIM-0263,DBS,Separate UGA NNLS,45,0.005945561269770371,0.9992882507959419,4,4,1.0,
SIM-0263,ID,Separate categorical NNLS,95,0.02791973239223171,0.9820382311112769,4,4,1.0,
SIM-0263,ID,Separate UGA NNLS,95,0.008705011476081978,0.999297185275884,4,4,1.0,
SIM-0263,SBS,Naive pooled UGA NNLS,694,0.004504617581671749,0.999828747794578,4,4,1.0,0.012088627432983556
SIM-0263,DBS,Naive pooled UGA NNLS,45,0.04193380444725761,0.9854169045180031,4,4,1.0,0.005257079872283979
SIM-0263,ID,Naive pooled UGA NNLS,95,0.013506552906129154,0.9977785343222805,4,4,1.0,0.006831547560699605
SIM-0264,SBS,Separate categorical NNLS,1919,0.00241563914632916,0.9998021464399289,1,1,1.0,
SIM-0264,SBS,Separate UGA NNLS,1919,0.001141530892348792,0.9999832234026087,1,1,1.0,
SIM-0264,DBS,Separate categorical NNLS,122,0.002576704362404966,0.9997610574576261,1,1,1.0,
SIM-0264,DBS,Separate UGA NNLS,122,0.0033590392589962774,0.9997245773781821,1,1,1.0,
SIM-0264,ID,Separate categorical NNLS,55,0.0027369243123231573,0.9995883037120136,1,1,1.0,
SIM-0264,ID,Separate UGA NNLS,55,0.0040530463448439046,0.9995473075877916,1,1,1.0,
SIM-0264,SBS,Naive pooled UGA NNLS,1919,0.0012801464737249258,0.9999445923273043,1,1,1.0,0.012063469267750593
SIM-0264,DBS,Naive pooled UGA NNLS,122,0.004215718036602982,0.999299496604794,1,1,1.0,0.0008311811928312651
SIM-0264,ID,Naive pooled UGA NNLS,55,0.03056585725198538,0.963743685716131,1,1,1.0,0.012894650460581778
SIM-0265,SBS,Separate categorical NNLS,1128,0.012280490330572344,0.996951613743019,4,4,1.0,
SIM-0265,SBS,Separate UGA NNLS,1128,0.0016387658202707378,0.9999647673283429,4,4,1.0,
SIM-0265,DBS,Separate categorical NNLS,28,0.006833506292407341,0.9989227794053619,4,4,1.0,
SIM-0265,DBS,Separate UGA NNLS,28,0.002611814847838717,0.9997727979584641,4,4,1.0,
SIM-0265,ID,Separate categorical NNLS,89,0.0125898418027923,0.9969370470853989,4,4,1.0,
SIM-0265,ID,Separate UGA NNLS,89,0.005937656537960915,0.9994633342829241,4,4,1.0,
SIM-0265,SBS,Naive pooled UGA NNLS,1128,0.0027153911097543165,0.9999150616959415,4,4,1.0,0.01700979643202838
SIM-0265,DBS,Naive pooled UGA NNLS,28,0.021568356600726923,0.9897377668794666,4,4,1.0,0.0021992975522534125
SIM-0265,ID,Naive pooled UGA NNLS,89,0.03795478104671899,0.9695712954585809,4,4,1.0,0.01920909398428175
SIM-0266,SBS,Separate categorical NNLS,1962,0.008477150859191615,0.9973745898989805,8,8,1.0,
SIM-0266,SBS,Separate UGA NNLS,1962,0.0012500971062731966,0.9999774799913803,8,8,1.0,
SIM-0266,DBS,Separate categorical NNLS,31,0.016648586362614664,0.9898290313887673,8,8,1.0,
SIM-0266,DBS,Separate UGA NNLS,31,0.003963333278389064,0.9994862340433207,8,8,1.0,
SIM-0266,ID,Separate categorical NNLS,90,0.005349710291299897,0.999167713565391,8,8,1.0,
SIM-0266,ID,Separate UGA NNLS,90,0.00470248554066243,0.999610763269336,8,8,1.0,
SIM-0266,SBS,Naive pooled UGA NNLS,1962,0.004189289957861953,0.9997339780461729,8,8,1.0,0.004042708058191624
SIM-0266,DBS,Naive pooled UGA NNLS,31,0.09578104722665497,0.5300400954812432,8,4,0.0,0.003969894021979411
SIM-0266,ID,Naive pooled UGA NNLS,90,0.05672885328513002,0.8992249406401758,8,8,1.0,0.0080126020801711
SIM-0267,SBS,Separate categorical NNLS,2215,0.00877546259259915,0.9957361899571857,2,2,1.0,
SIM-0267,SBS,Separate UGA NNLS,2215,0.0008736889816674878,0.9999859995249856,2,2,1.0,
SIM-0267,DBS,Separate categorical NNLS,48,0.009065008764594982,0.9975868199751597,2,2,1.0,
SIM-0267,DBS,Separate UGA NNLS,48,0.006684068417950203,0.9990253904514313,2,2,1.0,
SIM-0267,ID,Separate categorical NNLS,261,0.004317712542576904,0.9995800783117235,2,2,1.0,
SIM-0267,ID,Separate UGA NNLS,261,0.002290620704530493,0.9998533737485591,2,2,1.0,
SIM-0267,SBS,Naive pooled UGA NNLS,2215,0.0014270978212831062,0.999964821016197,2,2,1.0,0.0003822000489195343
SIM-0267,DBS,Naive pooled UGA NNLS,48,0.1076388888888889,0.34066937569585043,2,6,0.0,0.0026231497396513766
SIM-0267,ID,Naive pooled UGA NNLS,261,0.021711820063091896,0.9869516188698522,2,2,1.0,0.0022409496907321302
SIM-0268,SBS,Separate categorical NNLS,1984,0.0011958459145303985,0.9999864762747808,5,5,1.0,
SIM-0268,SBS,Separate UGA NNLS,1984,0.0006711000425446917,0.9999925987320533,5,5,1.0,
SIM-0268,DBS,Separate categorical NNLS,175,0.005714671953383152,0.9993566285887191,5,5,1.0,
SIM-0268,DBS,Separate UGA NNLS,175,0.0028249158250578353,0.9998901096290556,5,5,1.0,
SIM-0268,ID,Separate categorical NNLS,91,0.004461518987533289,0.9997812332190291,5,5,1.0,
SIM-0268,ID,Separate UGA NNLS,91,0.0027857972311746936,0.9998966322316293,5,5,1.0,
SIM-0268,SBS,Naive pooled UGA NNLS,1984,0.0012953594041684362,0.9999716242672743,5,5,1.0,0.006793214075556886
SIM-0268,DBS,Naive pooled UGA NNLS,175,0.019047619047619046,0.9949000801107444,5,5,1.0,0.004837426356277041
SIM-0268,ID,Naive pooled UGA NNLS,91,0.03155208739290847,0.9836078952968671,5,5,1.0,0.0019557877192796086
SIM-0269,SBS,Separate categorical NNLS,1399,0.0037756791539230506,0.9996451637437243,6,6,1.0,
SIM-0269,SBS,Separate UGA NNLS,1399,0.0007752027700736822,0.9999867597496604,6,6,1.0,
SIM-0269,DBS,Separate categorical NNLS,175,0.002186729895702433,0.9998317444368368,6,6,1.0,
SIM-0269,DBS,Separate UGA NNLS,175,0.002207164008510032,0.9998471859722609,6,6,1.0,
SIM-0269,ID,Separate categorical NNLS,59,0.014604854930247033,0.9874202387931281,11,11,1.0,
SIM-0269,ID,Separate UGA NNLS,59,0.0037639583148011287,0.9993205684955919,11,11,1.0,
SIM-0269,SBS,Naive pooled UGA NNLS,1399,0.001593374591478535,0.9999146252901029,6,6,1.0,0.011661009835124636
SIM-0269,DBS,Naive pooled UGA NNLS,175,0.013059474062994325,0.9955924707061697,6,6,1.0,0.003336834571193506
SIM-0269,ID,Naive pooled UGA NNLS,59,0.02892119165320542,0.9729612974299434,11,11,1.0,0.014997844406318225
SIM-0270,SBS,Separate categorical NNLS,738,0.0037015676709198646,0.9990845312384143,8,8,1.0,
SIM-0270,SBS,Separate UGA NNLS,738,0.0016441305182091435,0.999911064780626,8,8,1.0,
SIM-0270,DBS,Separate categorical NNLS,39,0.005683549481873366,0.9985043170669194,2,8,0.0,
SIM-0270,DBS,Separate UGA NNLS,39,0.003992629959224162,0.9993309569434959,2,8,0.0,
SIM-0270,ID,Separate categorical NNLS,99,0.005966167012613553,0.9991813962804166,8,8,1.0,
SIM-0270,ID,Separate UGA NNLS,99,0.00508405208202256,0.9991882955869685,8,8,1.0,
SIM-0270,SBS,Naive pooled UGA NNLS,738,0.0018366984196684915,0.9998674901661658,8,8,1.0,0.00498112199454448
SIM-0270,DBS,Naive pooled UGA NNLS,39,0.0069700920931103855,0.9975257976892346,2,2,1.0,0.0006898319250703555
SIM-0270,ID,Naive pooled UGA NNLS,99,0.01683306045110047,0.9872820112790438,8,8,1.0,0.004291290069474152
SIM-0271,SBS,Separate categorical NNLS,1096,0.0013643208171007868,0.9999379615968171,7,7,1.0,
SIM-0271,SBS,Separate UGA NNLS,1096,0.0006762967070543287,0.9999882493060921,7,7,1.0,
SIM-0271,DBS,Separate categorical NNLS,77,0.0047790033558164175,0.9993500590719429,7,7,1.0,
SIM-0271,DBS,Separate UGA NNLS,77,0.004705092444098923,0.9996535512170471,7,7,1.0,
SIM-0271,ID,Separate categorical NNLS,146,0.004661858382502348,0.999320842377278,7,7,1.0,
SIM-0271,ID,Separate UGA NNLS,146,0.00423602232481431,0.9994867975909324,7,7,1.0,
SIM-0271,SBS,Naive pooled UGA NNLS,1096,0.0020092248100803214,0.9999092042595066,7,7,1.0,0.009420076303912506
SIM-0271,DBS,Naive pooled UGA NNLS,77,0.004475077219901413,0.9992512066476025,7,7,1.0,0.006565824838862859
SIM-0271,ID,Naive pooled UGA NNLS,146,0.01706839828470182,0.9939854972687647,7,7,1.0,0.015985901142775275
SIM-0272,SBS,Separate categorical NNLS,694,0.0025943704847411334,0.9998221648438883,10,10,1.0,
SIM-0272,SBS,Separate UGA NNLS,694,0.0014564701170985646,0.9999306225084899,10,10,1.0,
SIM-0272,DBS,Separate categorical NNLS,105,0.007417378141577415,0.9973973705486681,10,10,1.0,
SIM-0272,DBS,Separate UGA NNLS,105,0.002020503405555927,0.9998449615060045,10,10,1.0,
SIM-0272,ID,Separate categorical NNLS,104,0.003990155819810674,0.9994558491376587,10,10,1.0,
SIM-0272,ID,Separate UGA NNLS,104,0.0010309117845867365,0.9999656773688819,10,10,1.0,
SIM-0272,SBS,Naive pooled UGA NNLS,694,0.004754815872895572,0.9989416616384935,10,10,1.0,0.010425271179815065
SIM-0272,DBS,Naive pooled UGA NNLS,105,0.027221886522295166,0.9752083324868499,10,10,1.0,0.010326136541244826
SIM-0272,ID,Naive pooled UGA NNLS,104,0.034265203169677974,0.9237226218522683,10,10,1.0,9.913463857033622e-05
SIM-0273,SBS,Separate categorical NNLS,759,0.003986793992864645,0.9995176901728349,4,12,0.0,
SIM-0273,SBS,Separate UGA NNLS,759,0.0013794452853859677,0.9999565887712168,4,4,1.0,
SIM-0273,DBS,Separate categorical NNLS,31,0.004751595908102653,0.9988259288752037,4,4,1.0,
SIM-0273,DBS,Separate UGA NNLS,31,0.002811540241395103,0.9998272582553154,4,4,1.0,
SIM-0273,ID,Separate categorical NNLS,131,0.006402819404156996,0.9976999994045737,4,4,1.0,
SIM-0273,ID,Separate UGA NNLS,131,0.0018512506155254262,0.9998518697476904,4,4,1.0,
SIM-0273,SBS,Naive pooled UGA NNLS,759,0.0029498186336650682,0.9997990775400133,4,4,1.0,0.015241404966701677
SIM-0273,DBS,Naive pooled UGA NNLS,31,0.02748573696928584,0.9850623684786467,4,4,1.0,0.0020416969524992903
SIM-0273,ID,Naive pooled UGA NNLS,131,0.014880976388694159,0.9932195422589037,4,4,1.0,0.01728310191920103
SIM-0274,SBS,Separate categorical NNLS,912,0.004775308614023343,0.9993897120754077,3,3,1.0,
SIM-0274,SBS,Separate UGA NNLS,912,0.0017375245478134713,0.9999496502604385,3,3,1.0,
SIM-0274,DBS,Separate categorical NNLS,76,0.01117132365419337,0.9949827542886698,3,3,1.0,
SIM-0274,DBS,Separate UGA NNLS,76,0.001754428582910018,0.9999057359041273,3,3,1.0,
SIM-0274,ID,Separate categorical NNLS,208,0.0032500669323999366,0.9995788367370428,3,3,1.0,
SIM-0274,ID,Separate UGA NNLS,208,0.0038906398802162137,0.9996873653754641,3,3,1.0,
SIM-0274,SBS,Naive pooled UGA NNLS,912,0.002364415168166795,0.9999197166078907,3,3,1.0,0.006724313114376268
SIM-0274,DBS,Naive pooled UGA NNLS,76,0.02971399209665705,0.9680483371492039,3,3,1.0,0.0026603713245367394
SIM-0274,ID,Naive pooled UGA NNLS,208,0.014121011391270512,0.9945457119419561,3,3,1.0,0.009384684438912883
SIM-0275,SBS,Separate categorical NNLS,595,0.0015505252012480285,0.9998909490846856,10,10,1.0,
SIM-0275,SBS,Separate UGA NNLS,595,0.0018550091786997196,0.9999198717617515,10,10,1.0,
SIM-0275,DBS,Separate categorical NNLS,82,0.0032927969351591335,0.9996308144685669,10,10,1.0,
SIM-0275,DBS,Separate UGA NNLS,82,0.0023338006644935635,0.9996457461110226,10,10,1.0,
SIM-0275,ID,Separate categorical NNLS,57,0.004606974581145264,0.9986638625574658,10,10,1.0,
SIM-0275,ID,Separate UGA NNLS,57,0.0032837270582505664,0.9995238435743211,10,10,1.0,
SIM-0275,SBS,Naive pooled UGA NNLS,595,0.002599251836658862,0.9996497363148859,10,10,1.0,0.0009196063754036699
SIM-0275,DBS,Naive pooled UGA NNLS,82,0.0029285677788692833,0.9993839011311352,10,10,1.0,0.0010357845120044645
SIM-0275,ID,Naive pooled UGA NNLS,57,0.013115847150472225,0.9908275770167135,10,10,1.0,0.0019553908874081483
SIM-0276,SBS,Separate categorical NNLS,635,0.01224944260110965,0.9926210088961284,8,8,1.0,
SIM-0276,SBS,Separate UGA NNLS,635,0.0009744086782733805,0.999981582201076,8,8,1.0,
SIM-0276,DBS,Separate categorical NNLS,68,0.011913849152665135,0.9944492792996684,8,8,1.0,
SIM-0276,DBS,Separate UGA NNLS,68,0.004239916029114768,0.9997914342321177,8,8,1.0,
SIM-0276,ID,Separate categorical NNLS,104,0.0028459483256599066,0.9997074628999977,8,8,1.0,
SIM-0276,ID,Separate UGA NNLS,104,0.005410211969629648,0.9994599553208761,8,8,1.0,
SIM-0276,SBS,Naive pooled UGA NNLS,635,0.01243039619973907,0.9952006785282081,8,8,1.0,0.015176373122450904
SIM-0276,DBS,Naive pooled UGA NNLS,68,0.03549697796863143,0.9363659016893954,8,8,1.0,0.012412145294131413
SIM-0276,ID,Naive pooled UGA NNLS,104,0.0689102564102564,0.8868342678333122,8,8,1.0,0.027588518416582344
SIM-0277,SBS,Separate categorical NNLS,670,0.014724225809450377,0.9935869065099971,3,3,1.0,
SIM-0277,SBS,Separate UGA NNLS,670,0.002114109351983692,0.9999404233062271,3,3,1.0,
SIM-0277,DBS,Separate categorical NNLS,220,0.003621005109361601,0.9995523637318874,3,3,1.0,
SIM-0277,DBS,Separate UGA NNLS,220,0.002599989761701967,0.9998869659258489,3,3,1.0,
SIM-0277,ID,Separate categorical NNLS,173,0.007005907283263297,0.9987917057242265,3,3,1.0,
SIM-0277,ID,Separate UGA NNLS,173,0.0026212928455656872,0.9998420853747093,3,3,1.0,
SIM-0277,SBS,Naive pooled UGA NNLS,670,0.005896140500198419,0.9993173708936343,3,3,1.0,0.023765103802303567
SIM-0277,DBS,Naive pooled UGA NNLS,220,0.023994774351687568,0.9830482518641545,3,3,1.0,0.0036258300753262696
SIM-0277,ID,Naive pooled UGA NNLS,173,0.029865125240847782,0.972682319172906,3,3,1.0,0.020139273726977325
SIM-0278,SBS,Separate categorical NNLS,1363,0.0028538833851406886,0.9998511533600003,1,1,1.0,
SIM-0278,SBS,Separate UGA NNLS,1363,0.0015341933433012979,0.9999547341367299,1,1,1.0,
SIM-0278,DBS,Separate categorical NNLS,75,0.00631547956431087,0.9984543361596375,1,1,1.0,
SIM-0278,DBS,Separate UGA NNLS,75,0.004947379487971672,0.9992025190985421,1,1,1.0,
SIM-0278,ID,Separate categorical NNLS,138,0.007673034217901828,0.9984636573744687,1,1,1.0,
SIM-0278,ID,Separate UGA NNLS,138,0.0032997892293659685,0.999630794300629,1,1,1.0,
SIM-0278,SBS,Naive pooled UGA NNLS,1363,0.004375199822851105,0.9996402641349034,1,1,1.0,0.007939197071933246
SIM-0278,DBS,Naive pooled UGA NNLS,75,0.015714860091313242,0.9916538969301505,1,1,1.0,0.0033723353459072236
SIM-0278,ID,Naive pooled UGA NNLS,138,0.0285386178138587,0.9754970273902405,1,1,1.0,0.01131153241784065
SIM-0279,SBS,Separate categorical NNLS,1252,0.01137161453386041,0.9951769734210303,3,3,1.0,
SIM-0279,SBS,Separate UGA NNLS,1252,0.001357591701301843,0.9999668363734628,3,3,1.0,
SIM-0279,DBS,Separate categorical NNLS,75,0.0043882163646734645,0.9989891835706654,3,3,1.0,
SIM-0279,DBS,Separate UGA NNLS,75,0.005028679634382422,0.9988493762801554,3,3,1.0,
SIM-0279,ID,Separate categorical NNLS,55,0.008504967942660695,0.99821779858197,3,3,1.0,
SIM-0279,ID,Separate UGA NNLS,55,0.004075874973812989,0.9996149577463501,3,3,1.0,
SIM-0279,SBS,Naive pooled UGA NNLS,1252,0.005083180322197336,0.9993782534584623,3,3,1.0,0.01621074312312154
SIM-0279,DBS,Naive pooled UGA NNLS,75,0.034526429403270706,0.9244883434944723,3,3,1.0,0.004368397498584815
SIM-0279,ID,Naive pooled UGA NNLS,55,0.04129260215117172,0.9207835138387512,3,4,0.0,0.020579140621706404
SIM-0280,SBS,Separate categorical NNLS,1811,0.0030389091977179646,0.9998771452974906,8,8,1.0,
SIM-0280,SBS,Separate UGA NNLS,1811,0.0008498669550710743,0.9999914084680662,8,8,1.0,
SIM-0280,DBS,Separate categorical NNLS,55,0.0020205776704420716,0.9998923466279486,8,8,1.0,
SIM-0280,DBS,Separate UGA NNLS,55,0.00309832710939549,0.9998491560927237,8,8,1.0,
SIM-0280,ID,Separate categorical NNLS,45,0.009259227886808231,0.9977171825788494,8,8,1.0,
SIM-0280,ID,Separate UGA NNLS,45,0.0028181646286056794,0.9997690611625718,8,8,1.0,
SIM-0280,SBS,Naive pooled UGA NNLS,1811,0.0014050991033720832,0.999980556549206,8,8,1.0,0.0036154606826156455
SIM-0280,DBS,Naive pooled UGA NNLS,55,0.029841220413501346,0.9884471604878421,8,8,1.0,0.00046033908827834355
SIM-0280,ID,Naive pooled UGA NNLS,45,0.016855364311326677,0.9942359407602208,8,8,1.0,0.0031551215943374823
SIM-0281,SBS,Separate categorical NNLS,1135,0.001679161722719983,0.99995719284358,9,9,1.0,
SIM-0281,SBS,Separate UGA NNLS,1135,0.001808263475107666,0.9999673593757262,9,9,1.0,
SIM-0281,DBS,Separate categorical NNLS,49,0.0029122272664255,0.9997704887770463,9,9,1.0,
SIM-0281,DBS,Separate UGA NNLS,49,0.0022532084992243325,0.9999165179951713,9,9,1.0,
SIM-0281,ID,Separate categorical NNLS,162,0.0020014905298238474,0.99993843383553,9,9,1.0,
SIM-0281,ID,Separate UGA NNLS,162,0.001355554735144351,0.9999680586174974,9,9,1.0,
SIM-0281,SBS,Naive pooled UGA NNLS,1135,0.0015571507032772552,0.9999618881065757,9,9,1.0,0.0027363160615051507
SIM-0281,DBS,Naive pooled UGA NNLS,49,0.02428341526340555,0.9871584825541608,9,9,1.0,0.0023923069162998106
SIM-0281,ID,Naive pooled UGA NNLS,162,0.006574423904173773,0.9991291634827058,9,9,1.0,0.00034400914520517356
SIM-0282,SBS,Separate categorical NNLS,1334,0.003972971362569646,0.9996697375872908,10,10,1.0,
SIM-0282,SBS,Separate UGA NNLS,1334,0.001042854105086106,0.9999793281543242,10,10,1.0,
SIM-0282,DBS,Separate categorical NNLS,195,0.0038230646878303545,0.9996952440508377,10,10,1.0,
SIM-0282,DBS,Separate UGA NNLS,195,0.004758599646832994,0.9996080032052707,10,10,1.0,
SIM-0282,ID,Separate categorical NNLS,85,0.010216502253811653,0.9957475521211269,10,10,1.0,
SIM-0282,ID,Separate UGA NNLS,85,0.0029223967381118814,0.9998257485117729,10,10,1.0,
SIM-0282,SBS,Naive pooled UGA NNLS,1334,0.0030884871574020506,0.99980346746687,10,10,1.0,0.002026616441859752
SIM-0282,DBS,Naive pooled UGA NNLS,195,0.009709722811739494,0.9985267007218673,10,10,1.0,0.00482355851468777
SIM-0282,ID,Naive pooled UGA NNLS,85,0.025280942387055954,0.9819391340452227,10,10,1.0,0.006850174956547703
SIM-0283,SBS,Separate categorical NNLS,1696,0.005511591604921964,0.999045060929905,8,8,1.0,
SIM-0283,SBS,Separate UGA NNLS,1696,0.0013223897730699978,0.9999591182454425,8,8,1.0,
SIM-0283,DBS,Separate categorical NNLS,18,0.010416931410930738,0.9964660095776192,8,8,1.0,
SIM-0283,DBS,Separate UGA NNLS,18,0.00859309483326127,0.9992772287720744,8,8,1.0,
SIM-0283,ID,Separate categorical NNLS,132,0.003151272779506947,0.9995799061896089,8,8,1.0,
SIM-0283,ID,Separate UGA NNLS,132,0.0023641123964769366,0.9998844133441412,8,8,1.0,
SIM-0283,SBS,Naive pooled UGA NNLS,1696,0.004809028609643911,0.9992271810327052,8,8,1.0,0.009756206593094174
SIM-0283,DBS,Naive pooled UGA NNLS,18,0.0462962962962963,0.92824977499523,8,8,1.0,0.002832631927639457
SIM-0283,ID,Naive pooled UGA NNLS,132,0.06267798151136582,0.8123467632629775,8,8,1.0,0.006923574665454929
SIM-0284,SBS,Separate categorical NNLS,673,0.0016758402291507282,0.9999351695272187,11,11,1.0,
SIM-0284,SBS,Separate UGA NNLS,673,0.002393224684073232,0.9998953777779708,11,11,1.0,
SIM-0284,DBS,Separate categorical NNLS,46,0.011234228629618585,0.996578661105563,11,11,1.0,
SIM-0284,DBS,Separate UGA NNLS,46,0.004445621624569007,0.9996409149477605,11,11,1.0,
SIM-0284,ID,Separate categorical NNLS,84,0.002560004537408418,0.9998529322358373,11,11,1.0,
SIM-0284,ID,Separate UGA NNLS,84,0.004969723901230567,0.9997060694463397,11,11,1.0,
SIM-0284,SBS,Naive pooled UGA NNLS,673,0.0035322921107727146,0.9996372049282609,11,11,1.0,0.0010213376760318527
SIM-0284,DBS,Naive pooled UGA NNLS,46,0.017629297768147482,0.9893827882840244,11,11,1.0,0.002611644883189025
SIM-0284,ID,Naive pooled UGA NNLS,84,0.013432572345988242,0.996215650188775,11,11,1.0,0.001590307207157124
SIM-0285,SBS,Separate categorical NNLS,2354,0.0013421345940676829,0.9999385124048678,9,9,1.0,
SIM-0285,SBS,Separate UGA NNLS,2354,0.0008413546635248707,0.9999825634254127,9,9,1.0,
SIM-0285,DBS,Separate categorical NNLS,86,0.002329504348847945,0.999827776845607,9,9,1.0,
SIM-0285,DBS,Separate UGA NNLS,86,0.003095082783149497,0.9997579523922743,9,9,1.0,
SIM-0285,ID,Separate categorical NNLS,115,0.003913075868192135,0.9994118009528862,9,9,1.0,
SIM-0285,ID,Separate UGA NNLS,115,0.0020569800935921804,0.9998214292061257,9,9,1.0,
SIM-0285,SBS,Naive pooled UGA NNLS,2354,0.0032131445428964845,0.9995846993826397,9,9,1.0,1.798227777405348e-05
SIM-0285,DBS,Naive pooled UGA NNLS,86,0.0562621966443361,0.8438397357349497,9,9,1.0,0.004225623772145401
SIM-0285,ID,Naive pooled UGA NNLS,115,0.018972798547288085,0.9774006439080463,9,9,1.0,0.0042076414943714585
SIM-0286,SBS,Separate categorical NNLS,1181,0.002447017962954911,0.9999317820626643,3,3,1.0,
