modality,representation,algorithm,patient,mutation_burden,cosine,mae,n_active_truth_signatures,n_active_predicted_signatures
ID,locked_uga,NNLS,SP23775,7.0,0.0719563555145028,0.07344390243902438,5,5
ID,locked_uga,NNLS,SP23925,27.0,0.8591983083427824,0.030206108731122203,4,3
ID,locked_uga,NNLS,SP24135,11.0,0.16274242119681623,0.06480897786689355,5,4
ID,locked_uga,NNLS,SP24236,1.0,0.0,0.08,3,1
ID,locked_uga,NNLS,SP24391,3.0,0.0,0.08,4,2
ID,locked_uga,NNLS,SP24565,4.0,0.1771913548276952,0.0649930474772128,5,4
ID,locked_uga,NNLS,SP24702,3.0,0.26220656406670106,0.05876904076364431,4,4
ID,locked_uga,NNLS,SP25350,5.0,0.17032305032827957,0.07170024026590752,4,7
ID,locked_uga,NNLS,SP25494,14.0,0.02939885034596421,0.07450643304679293,5,6
ID,locked_uga,NNLS,SP25518,3.0,0.14398963393294117,0.06242857142857144,3,4
ID,locked_uga,NNLS,SP25833,1.0,0.0,0.08,4,2
ID,locked_uga,NNLS,SP25905,2.0,0.1075239008890213,0.06813397129186603,3,2
ID,locked_uga,NNLS,SP26439,1.0,0.0,0.07999999999999999,5,3
ID,locked_uga,NNLS,SP26475,1.0,0.0,0.07999999999999999,4,3
ID,locked_uga,NNLS,SP26499,2.0,0.02075246875044686,0.07394491815223636,4,2
ID,locked_uga,NNLS,SP26649,3.0,0.24730471848735666,0.07009174311926604,6,2
ID,locked_uga,NNLS,SP26709,1.0,0.0,0.08,4,2
ID,locked_uga,NNLS,SP2714,9.0,0.7084451071962748,0.04407142857142857,4,2
ID,locked_uga,NNLS,SP27201,5.0,0.0,0.07999999999999999,3,2
ID,locked_uga,NNLS,SP2731,2.0,0.0,0.08,4,4
ID,locked_uga,NNLS,SP27339,2.0,0.2444878758537185,0.06926517571884984,4,1
ID,locked_uga,NNLS,SP27603,3.0,0.0,0.07999999999999999,4,3
ID,locked_uga,NNLS,SP2766,10.0,0.6804013460655289,0.044556962025316456,4,4
ID,locked_uga,NNLS,SP2781,4.0,0.15877009454046012,0.07141242937853108,5,4
ID,locked_uga,NNLS,SP27825,2.0,0.268050024959671,0.06415384615384616,4,3
ID,locked_uga,NNLS,SP2793,24.0,0.7775789435747806,0.040394651051164764,4,5
ID,locked_uga,NNLS,SP27939,3.0,0.16757956169147736,0.055806041838075145,4,3
ID,locked_uga,NNLS,SP27957,3.0,0.0,0.08,4,3
ID,locked_uga,NNLS,SP2799,5.0,0.0,0.08,4,4
ID,locked_uga,NNLS,SP2801,3.0,0.0,0.08,4,3
ID,locked_uga,NNLS,SP28041,2.0,0.0,0.08,4,3
ID,locked_uga,NNLS,SP2826,3.0,0.0,0.08,3,1
ID,locked_uga,NNLS,SP28275,4.0,0.5301923708636913,0.05813148788927335,5,2
ID,locked_uga,NNLS,SP28335,1.0,0.0,0.08,4,3
ID,locked_uga,NNLS,SP28581,1.0,0.0,0.08,4,2
ID,locked_uga,NNLS,SP28659,10.0,0.0,0.08,5,6
ID,locked_uga,NNLS,SP28791,1.0,0.0,0.08,3,2
ID,locked_uga,NNLS,SP2881,10.0,0.0027152495174912216,0.07967382974441872,4,6
ID,locked_uga,NNLS,SP29331,1.0,0.0,0.08,3,3
ID,locked_uga,NNLS,SP29559,11.0,0.019121671967206592,0.07829794805642731,4,4
ID,locked_uga,NNLS,SP29697,1.0,0.0,0.07999999999999999,4,3
ID,locked_uga,NNLS,SP29940,1.0,0.0,0.08,3,1
ID,locked_uga,NNLS,SP2997,3.0,0.0,0.08,4,4
ID,locked_uga,NNLS,SP29987,7.0,0.30516574563999893,0.0593818594514779,5,7
ID,locked_uga,NNLS,SP30011,7.0,0.18489207420983436,0.07200000000000001,5,4
ID,locked_uga,NNLS,SP30071,9.0,0.19501440167262465,0.06647433272405767,5,5
ID,locked_uga,NNLS,SP30077,12.0,0.4109699901124918,0.054692311722349146,6,6
ID,locked_uga,NNLS,SP30083,3.0,0.5563415111668479,0.052470588235294116,4,2
ID,locked_uga,NNLS,SP30093,10.0,0.013624090979855487,0.07930535016373008,2,7
ID,locked_uga,NNLS,SP30113,15.0,0.9100649841827284,0.025722389512887123,3,5
ID,locked_uga,NNLS,SP3016,8.0,0.3529860530898135,0.04979645218415557,5,4
ID,locked_uga,NNLS,SP30185,1.0,0.0,0.08,6,2
ID,locked_uga,NNLS,SP30213,3.0,0.0,0.08,4,3
ID,locked_uga,NNLS,SP30332,10.0,0.0,0.08,3,6
ID,locked_uga,NNLS,SP30493,3.0,0.0,0.08,5,3
ID,locked_uga,NNLS,SP30675,12.0,0.9147232238073324,0.030970925579388554,3,5
ID,locked_uga,NNLS,SP30803,5.0,0.2547640017658534,0.06409647739400405,5,4
ID,locked_uga,NNLS,SP30843,2.0,0.08660549510254023,0.07494252873563219,4,3
ID,locked_uga,NNLS,SP30907,11.0,0.33498812950426804,0.05665475868581983,6,5
ID,locked_uga,NNLS,SP31030,6.0,0.01738624118588969,0.07884639304512175,2,5
ID,locked_uga,NNLS,SP31046,3.0,0.49286913024804835,0.04801362513043551,4,3
ID,locked_uga,NNLS,SP31126,22.0,0.08616419054357215,0.07103951536562841,5,8
ID,locked_uga,NNLS,SP31174,6.0,0.3140102925036722,0.05608080808080809,4,5
ID,locked_uga,NNLS,SP31190,5.0,0.10057645217228979,0.06842210586967637,5,2
ID,locked_uga,NNLS,SP31334,6.0,0.3957219963074469,0.058455743879472694,7,3
ID,locked_uga,NNLS,SP31422,8.0,0.19599101828963164,0.0686848635235732,5,4
ID,locked_uga,NNLS,SP31606,5.0,0.0,0.08,1,3
ID,locked_uga,NNLS,SP31790,8.0,0.0,0.08,4,7
ID,locked_uga,NNLS,SP31814,5.0,0.35504382617602015,0.06129848839681111,5,6
ID,locked_uga,NNLS,SP31854,12.0,0.4969992731945352,0.05121281293426725,6,6
ID,locked_uga,NNLS,SP32014,5.0,0.48992015400199235,0.04663594470046083,4,3
ID,locked_uga,NNLS,SP32662,4.0,0.23246874708905876,0.061228414727210786,4,3
ID,locked_uga,NNLS,SP32694,11.0,0.298728362918576,0.057587285795878226,5,6
ID,locked_uga,NNLS,SP32742,1.0,0.22628038273348014,0.07045871559633028,5,1
ID,locked_uga,NNLS,SP32894,5.0,0.45420595666052943,0.04558039719245875,4,4
ID,locked_uga,NNLS,SP32958,3.0,0.041283776880290196,0.07487544483985765,3,3
ID,locked_uga,NNLS,SP33094,6.0,0.16413942103347665,0.06179134354848312,5,8
ID,locked_uga,NNLS,SP33496,8.0,0.23723040730738806,0.06401980432041116,4,5
ID,locked_uga,NNLS,SP33544,8.0,0.330286127455243,0.05810945273631842,7,6
ID,locked_uga,NNLS,SP33688,16.0,0.486622434216979,0.05692307692307692,4,3
ID,locked_uga,NNLS,SP33774,2.0,0.26481064168003704,0.06581939799331103,4,3
ID,locked_uga,NNLS,SP34005,4.0,0.0051570411621326764,0.07788562381541869,5,4
ID,locked_uga,NNLS,SP3415,3.0,0.3964676002538851,0.04876355748373101,4,3
ID,locked_uga,NNLS,SP34186,17.0,0.012390471194822143,0.0755082284607938,4,5
ID,locked_uga,NNLS,SP34191,8.0,0.0,0.08,5,4
ID,locked_uga,NNLS,SP34246,17.0,0.05659145538528377,0.07101603816190505,3,5
ID,locked_uga,NNLS,SP34431,6.0,0.0,0.08,4,4
ID,locked_uga,NNLS,SP34452,12.0,0.036327888443786885,0.07392638036809815,4,5
ID,locked_uga,NNLS,SP34493,4.0,0.2654592180292142,0.05371428571428572,4,4
ID,locked_uga,NNLS,SP35412,8.0,0.19477932897123865,0.06390496325744864,5,4
ID,locked_uga,NNLS,SP35617,4.0,0.0,0.08,5,4
ID,locked_uga,NNLS,SP35849,3.0,0.0,0.07999999999999999,4,4
ID,locked_uga,NNLS,SP35951,8.0,0.034058744375807616,0.0740024183796856,6,6
ID,locked_uga,NNLS,SP35989,4.0,0.18447439654572284,0.06257425742574257,6,3
ID,locked_uga,NNLS,SP36036,4.0,0.02340764186144239,0.07566037735849057,5,5
ID,locked_uga,NNLS,SP36218,5.0,0.0,0.07999999999999999,6,3
ID,locked_uga,NNLS,SP3631,4.0,0.0,0.08,3,3
ID,locked_uga,NNLS,SP36498,8.0,0.20160139823016626,0.05968069666182875,4,6
ID,locked_uga,NNLS,SP36586,2.0,0.0,0.08,4,2
ID,locked_uga,NNLS,SP37369,8.0,0.049863452951222624,0.07013920945703633,4,4
ID,locked_uga,NNLS,SP37432,10.0,0.13098026764590082,0.06775681341719077,6,6
ID,locked_uga,NNLS,SP37516,8.0,0.0,0.07999999999999999,4,7
ID,locked_uga,NNLS,SP37636,4.0,0.014826142663284882,0.07795527156549521,7,5
ID,locked_uga,NNLS,SP37903,7.0,0.0,0.08,4,4
ID,locked_uga,NNLS,SP37970,12.0,0.09590004410599473,0.061839454845216475,5,6
ID,locked_uga,NNLS,SP38044,12.0,0.1588759490980566,0.06432250839865623,5,5
ID,locked_uga,NNLS,SP38271,8.0,0.03614444921042016,0.07737041719342605,5,4
ID,locked_uga,NNLS,SP38759,3.0,0.22939780475542532,0.06752000000000001,6,2
ID,locked_uga,NNLS,SP39102,7.0,0.0,0.08,5,5
ID,locked_uga,NNLS,SP39248,5.0,0.0,0.08,6,3
ID,locked_uga,NNLS,SP39298,17.0,0.13500246526802764,0.06685263796240144,4,6
ID,locked_uga,NNLS,SP39349,7.0,0.0,0.08,5,5
ID,locked_uga,NNLS,SP39594,8.0,0.21143047375532328,0.06340659340659341,6,5
ID,locked_uga,NNLS,SP39907,11.0,0.12090001120846504,0.07280163599182005,6,7
ID,locked_uga,NNLS,SP39997,2.0,0.07035225591696573,0.06962162162162162,4,3
ID,locked_uga,NNLS,SP40047,13.0,0.004550961947694312,0.07708661417322835,5,5
ID,locked_uga,NNLS,SP40736,11.0,0.013595180332224755,0.07764705882352942,5,4
ID,locked_uga,NNLS,SP41453,6.0,0.022255728287953455,0.07529411764705883,4,4
ID,locked_uga,NNLS,SP42154,8.0,0.07059059935808558,0.06975929110404828,6,5
ID,locked_uga,NNLS,SP4265,4.0,0.7544111993032353,0.04613138686131386,5,5
ID,locked_uga,NNLS,SP42829,7.0,0.10507025436949471,0.07051702395964692,5,4
ID,locked_uga,NNLS,SP43201,8.0,0.0,0.08,4,4
ID,locked_uga,NNLS,SP43510,9.0,0.0,0.08,3,5
ID,locked_uga,NNLS,SP43514,5.0,0.0,0.08,4,4
ID,locked_uga,NNLS,SP43532,13.0,0.009712313802064785,0.07521251873619285,4,6
ID,locked_uga,NNLS,SP43651,15.0,0.05935357134161621,0.07084372707263391,6,9
ID,locked_uga,NNLS,SP43664,19.0,0.5125108558673168,0.04848907266991983,5,7
ID,locked_uga,NNLS,SP43688,12.0,0.6832974224899352,0.055868579207443265,4,8
ID,locked_uga,NNLS,SP43696,8.0,0.0,0.08,4,4
ID,locked_uga,NNLS,SP43770,9.0,0.0,0.08,5,8
ID,locked_uga,NNLS,SP43792,12.0,0.0,0.08,5,6
ID,locked_uga,NNLS,SP43808,9.0,0.08586058090708047,0.07191800878477307,6,5
ID,locked_uga,NNLS,SP43822,3.0,0.557563800779482,0.056838080174876196,1,4
ID,locked_uga,NNLS,SP4472,10.0,0.744427961571855,0.03318016928657799,3,4
ID,locked_uga,NNLS,SP4523,4.0,0.0,0.08,4,3
ID,locked_uga,NNLS,SP4535,2.0,0.0,0.08,5,3
ID,locked_uga,NNLS,SP4557,4.0,0.1332950074125543,0.07279742765273312,4,3
ID,locked_uga,NNLS,SP4593,4.0,0.0,0.08,4,2
ID,locked_uga,NNLS,SP47652,1.0,0.5492988094023707,0.05694915254237287,4,2
ID,locked_uga,NNLS,SP47708,1.0,0.4654810338381018,0.055767634854771785,4,2
ID,locked_uga,NNLS,SP47808,2.0,0.0,0.08,4,3
ID,locked_uga,NNLS,SP47990,2.0,0.11248272006536877,0.06510344827586208,4,2
ID,locked_uga,NNLS,SP48008,7.0,0.753957273715544,0.04201426897014443,3,3
ID,locked_uga,NNLS,SP48010,1.0,0.0,0.07999999999999999,4,2
ID,locked_uga,NNLS,SP48073,1.0,0.4949600529221216,0.05935483870967743,4,1
ID,locked_uga,NNLS,SP48135,2.0,0.0,0.08,4,5
ID,locked_uga,NNLS,SP48189,7.0,0.6818355606149407,0.04857670831413166,3,4
ID,locked_uga,NNLS,SP4820,14.0,0.38335580256242274,0.05904341427520235,4,6
ID,locked_uga,NNLS,SP48414,3.0,0.3755629274875114,0.045155285234991356,4,4
ID,locked_uga,NNLS,SP48480,3.0,0.11326608226218553,0.06919210889803168,4,4
ID,locked_uga,NNLS,SP48504,12.0,0.9644041078254423,0.01974554707379135,3,4
ID,locked_uga,NNLS,SP48534,2.0,0.0,0.08,4,2
ID,locked_uga,NNLS,SP4875,11.0,0.6601807305702758,0.04913385826771654,4,2
ID,locked_uga,NNLS,SP48850,4.0,0.0,0.07999999999999999,3,3
ID,locked_uga,NNLS,SP48888,1.0,0.6080172161082339,0.04479999999999999,3,2
ID,locked_uga,NNLS,SP49114,8.0,0.1554685052380534,0.06999452125015349,4,6
ID,locked_uga,NNLS,SP49119,4.0,0.03933137852154815,0.07530937665777088,4,4
ID,locked_uga,NNLS,SP49124,25.0,0.0,0.07999999999999999,3,5
ID,locked_uga,NNLS,SP49157,5.0,0.09603708009951298,0.07364228587295119,4,4
ID,locked_uga,NNLS,SP49175,7.0,0.17250820220802726,0.0698433638380195,2,6
ID,locked_uga,NNLS,SP49187,5.0,0.06736998334467206,0.07657142857142857,5,3
ID,locked_uga,NNLS,SP49205,2.0,0.20368293197821188,0.07021276595744683,5,3
ID,locked_uga,NNLS,SP49223,3.0,0.14315783426977854,0.06717770034843205,4,3
ID,locked_uga,NNLS,SP49229,5.0,0.15370860903835804,0.07276391178811353,1,4
ID,locked_uga,NNLS,SP49247,1.0,0.43569115287673993,0.05894273127753303,5,3
ID,locked_uga,NNLS,SP49286,6.0,0.1827627147013065,0.06544262295081968,4,4
ID,locked_uga,NNLS,SP49322,5.0,0.0,0.08,4,4
ID,locked_uga,NNLS,SP49328,2.0,0.35695377504832543,0.05891797556719023,4,2
ID,locked_uga,NNLS,SP49334,3.0,0.0,0.08,4,2
ID,locked_uga,NNLS,SP49379,5.0,0.15329108059589977,0.06542774723529148,3,6
ID,locked_uga,NNLS,SP49385,2.0,0.0,0.08,4,2
ID,locked_uga,NNLS,SP49391,5.0,0.0,0.08,4,5
ID,locked_uga,NNLS,SP49417,4.0,0.20936110343453115,0.0643298969072165,5,3
ID,locked_uga,NNLS,SP49433,4.0,0.43446709939534595,0.05179456521399224,4,5
ID,locked_uga,NNLS,SP49449,3.0,0.0,0.08,1,3
ID,locked_uga,NNLS,SP49469,9.0,0.07383184565781126,0.07032069970845482,5,6
ID,locked_uga,NNLS,SP49481,2.0,0.038919729687085104,0.07692307692307693,4,2
ID,locked_uga,NNLS,SP49531,11.0,0.0,0.07999999999999999,4,7
ID,locked_uga,NNLS,SP49541,8.0,0.1715671626244472,0.0695847641507453,6,7
ID,locked_uga,NNLS,SP49551,4.0,0.14444206631353385,0.06507178094883041,4,3
ID,locked_uga,NNLS,SP49591,1.0,0.6147800495339085,0.058362282878411914,6,1
ID,locked_uga,NNLS,SP49651,5.0,0.8634105728479942,0.03566625155666252,3,1
ID,locked_uga,NNLS,SP50097,10.0,0.1626860748543019,0.06796119374781702,5,5
ID,locked_uga,NNLS,SP50099,2.0,0.16640796649370762,0.06187088274044796,4,3
ID,locked_uga,NNLS,SP50101,2.0,0.0,0.07999999999999999,5,2
ID,locked_uga,NNLS,SP50105,6.0,0.47088774094756086,0.05540323818687645,5,3
ID,locked_uga,NNLS,SP50107,8.0,0.36819829749750616,0.053969865925086895,5,7
ID,locked_uga,NNLS,SP50109,4.0,0.012422379701287725,0.07658027315950136,5,3
ID,locked_uga,NNLS,SP50111,4.0,0.0,0.08,4,5
ID,locked_uga,NNLS,SP50113,18.0,0.3429756837066205,0.05838443116882182,6,5
ID,locked_uga,NNLS,SP50115,10.0,0.39059775769080174,0.055343194927337185,5,5
ID,locked_uga,NNLS,SP50117,7.0,0.5995974488350234,0.04524046434494196,5,4
ID,locked_uga,NNLS,SP50119,5.0,0.6670862381358943,0.03789650022018655,5,4
ID,locked_uga,NNLS,SP50121,4.0,0.6748280655493288,0.03948828406994211,5,3
ID,locked_uga,NNLS,SP50123,2.0,0.09161907490080533,0.07348837209302327,4,2
ID,locked_uga,NNLS,SP50125,4.0,0.20568681767758318,0.06228013029315962,5,4
ID,locked_uga,NNLS,SP50129,7.0,0.1975904190072333,0.07051546391752578,4,4
ID,locked_uga,NNLS,SP50131,4.0,0.01964353583896662,0.07658027315950137,5,3
ID,locked_uga,NNLS,SP50133,1.0,0.0,0.08,4,1
ID,locked_uga,NNLS,SP50135,6.0,0.2294189821389776,0.054654796594656635,5,4
ID,locked_uga,NNLS,SP50137,3.0,0.0,0.07999999999999999,3,3
ID,locked_uga,NNLS,SP50139,7.0,0.0,0.08,5,5
ID,locked_uga,NNLS,SP50145,4.0,0.0,0.08,5,5
ID,locked_uga,NNLS,SP50147,7.0,0.2823877385098302,0.06005418129832319,4,6
ID,locked_uga,NNLS,SP50149,3.0,0.6129486018644891,0.04169971671388103,5,4
ID,locked_uga,NNLS,SP50151,2.0,0.260950915667216,0.06601941747572816,6,3
ID,locked_uga,NNLS,SP50153,10.0,0.22634357061257454,0.06780927835325062,5,6
ID,locked_uga,NNLS,SP50155,11.0,0.21664070184783393,0.06642374515796112,4,6
ID,locked_uga,NNLS,SP50157,7.0,0.14943924165800454,0.06762088974854934,4,4
ID,locked_uga,NNLS,SP50159,5.0,0.16398634568559753,0.06610635738231754,5,5
ID,locked_uga,NNLS,SP50161,8.0,0.288326933767728,0.058938621925994125,5,5
ID,locked_uga,NNLS,SP50163,4.0,0.13675303499643596,0.06423791821561338,5,3
ID,locked_uga,NNLS,SP50165,6.0,0.6751896407950522,0.04026143790849673,5,3
ID,locked_uga,NNLS,SP50167,5.0,0.11571642858205017,0.07015445075881357,4,5
ID,locked_uga,NNLS,SP50169,7.0,0.19769886138263218,0.06782608695652174,4,6
ID,locked_uga,NNLS,SP5017,4.0,0.6493752966902663,0.04635094287784625,3,5
ID,locked_uga,NNLS,SP50171,4.0,0.0,0.08,4,5
ID,locked_uga,NNLS,SP50173,1.0,0.0,0.08,4,2
ID,locked_uga,NNLS,SP50179,5.0,0.0,0.08,4,5
ID,locked_uga,NNLS,SP50181,7.0,0.31249164132897134,0.05276121760794453,5,5
ID,locked_uga,NNLS,SP50183,7.0,0.7364962003586761,0.04013535689820403,5,7
ID,locked_uga,NNLS,SP50185,7.0,0.2857750346784036,0.0652208683508566,4,6
ID,locked_uga,NNLS,SP50263,4.0,0.2727653682623388,0.06758620689655173,5,3
ID,locked_uga,NNLS,SP50317,2.0,0.330649066197742,0.06161958568738228,6,2
ID,locked_uga,NNLS,SP50321,5.0,0.060428172220758455,0.07603473792896512,4,3
ID,locked_uga,NNLS,SP50412,2.0,0.0,0.08,5,3
ID,locked_uga,NNLS,SP50485,1.0,0.0,0.08,5,1
ID,locked_uga,NNLS,SP50518,6.0,0.011107153424787835,0.07642679900744417,4,4
ID,locked_uga,NNLS,SP5052,17.0,0.6061497832484577,0.049190256747860435,3,3
ID,locked_uga,NNLS,SP50592,4.0,0.17322728597721151,0.06344264623388374,3,4
ID,locked_uga,NNLS,SP50611,25.0,0.8471882274250085,0.042973317066848066,2,6
ID,locked_uga,NNLS,SP50713,5.0,0.7548755774820334,0.042598207262131024,4,5
ID,locked_uga,NNLS,SP50827,12.0,0.5270793889421485,0.05776469446625245,3,6
ID,locked_uga,NNLS,SP51037,5.0,0.0,0.08,4,5
ID,locked_uga,NNLS,SP51446,4.0,0.13387659954425093,0.06872422133514008,4,4
ID,locked_uga,NNLS,SP51824,8.0,0.05621619849505497,0.0706813186813187,4,4
ID,locked_uga,NNLS,SP52232,13.0,0.6400984944806918,0.053829723331468744,1,5
ID,locked_uga,NNLS,SP52284,5.0,0.0871880739517571,0.06968467741840778,5,7
ID,locked_uga,NNLS,SP52607,4.0,0.0,0.08,5,3
ID,locked_uga,NNLS,SP52667,6.0,0.5462704858597377,0.056928205394206115,3,4
ID,locked_uga,NNLS,SP52779,15.0,0.8041932644942295,0.03661790306520483,3,6
ID,locked_uga,NNLS,SP5279,6.0,0.0,0.08,4,5
ID,locked_uga,NNLS,SP53073,7.0,0.7477671073310602,0.041758512450392464,4,5
ID,locked_uga,NNLS,SP53387,12.0,0.7585378847067922,0.03350617959272248,3,5
ID,locked_uga,NNLS,SP53548,1.0,0.0,0.08,4,1
ID,locked_uga,NNLS,SP53618,16.0,0.2325428702732691,0.06838580979134394,3,5
ID,locked_uga,NNLS,SP5381,3.0,0.20480298499092506,0.055779816513761474,6,3
ID,locked_uga,NNLS,SP53810,36.0,0.9767997832646499,0.020754499674253753,1,4
ID,locked_uga,NNLS,SP5393,6.0,0.3670918132367715,0.05618166391112518,5,4
ID,locked_uga,NNLS,SP54113,42.0,0.9808953801862688,0.0170460726436328,1,5
ID,locked_uga,NNLS,SP54363,7.0,0.3312545794734257,0.06435700377307224,4,6
ID,locked_uga,NNLS,SP5448,8.0,0.38064397773921826,0.05541048377365463,4,4
ID,locked_uga,NNLS,SP5473,5.0,0.0,0.08,4,4
ID,locked_uga,NNLS,SP54745,9.0,0.44276087342869,0.041893597280935196,5,3
ID,locked_uga,NNLS,SP55004,1.0,0.0,0.07999999999999999,3,2
ID,locked_uga,NNLS,SP55142,35.0,0.7949984155929208,0.038647733189894444,5,5
ID,locked_uga,NNLS,SP55235,41.0,0.9421745115283091,0.02094590417310664,3,4
ID,locked_uga,NNLS,SP55309,1.0,0.11810771907149849,0.0753623188405797,6,1
ID,locked_uga,NNLS,SP55387,3.0,0.7922335197517546,0.032205395898760356,2,3
ID,locked_uga,NNLS,SP55509,19.0,0.9750663092047382,0.014375772263657414,2,2
ID,locked_uga,NNLS,SP5559,16.0,0.5880177325410071,0.045026646020296275,4,5
ID,locked_uga,NNLS,SP55711,4.0,0.0,0.07999999999999999,5,2
ID,locked_uga,NNLS,SP56079,14.0,0.9677257581198005,0.021861344159322015,1,4
ID,locked_uga,NNLS,SP56168,10.0,0.5444369783866752,0.05049513012911042,5,6
ID,locked_uga,NNLS,SP56303,12.0,0.30606680716275275,0.06869888475836432,6,5
ID,locked_uga,NNLS,SP5636,1.0,0.39262684260959985,0.06376383763837638,4,1
ID,locked_uga,NNLS,SP56460,9.0,0.5460590174337362,0.04778141353033158,4,6
ID,locked_uga,NNLS,SP56474,6.0,0.0,0.08,4,4
ID,locked_uga,NNLS,SP56502,11.0,0.12716480192296822,0.06618127807034452,3,7
ID,locked_uga,NNLS,SP56533,11.0,0.8728343344571123,0.03928057553956834,5,4
ID,locked_uga,NNLS,SP56537,11.0,0.5695103295977724,0.05609110365589681,3,6
ID,locked_uga,NNLS,SP56541,18.0,0.08212147895211522,0.07607198493411492,2,5
ID,locked_uga,NNLS,SP56553,24.0,0.9531111349205202,0.023028876287332967,3,5
ID,locked_uga,NNLS,SP56566,6.0,0.17703865386669393,0.0697474613143534,4,4
ID,locked_uga,NNLS,SP56569,5.0,0.6363971883523201,0.05185897474258416,4,4
ID,locked_uga,NNLS,SP56607,9.0,0.29032307249918604,0.06889493287396442,3,6
ID,locked_uga,NNLS,SP56644,17.0,0.8154727790439469,0.045177705915633366,3,7
ID,locked_uga,NNLS,SP5666,4.0,0.3082369036669871,0.05220657276995305,3,2
ID,locked_uga,NNLS,SP56704,14.0,0.9769313851160673,0.01507527775843615,2,4
ID,locked_uga,NNLS,SP56730,15.0,0.8479868816309603,0.03859226187707735,3,5
ID,locked_uga,NNLS,SP56754,12.0,0.5085215771048102,0.05941356651121721,4,6
ID,locked_uga,NNLS,SP56771,10.0,0.021162437520977958,0.07828263858540818,4,4
ID,locked_uga,NNLS,SP56821,9.0,0.9016548672704257,0.033991272662426075,3,6
ID,locked_uga,NNLS,SP56827,12.0,0.7842603099231331,0.0430280578204211,2,4
ID,locked_uga,NNLS,SP56941,7.0,0.3117494798988518,0.05509098713220794,3,6
ID,locked_uga,NNLS,SP57024,3.0,0.004972445664875093,0.07664185297990934,4,4
ID,locked_uga,NNLS,SP57066,14.0,0.9396151407901708,0.02204886412344621,3,6
ID,locked_uga,NNLS,SP57084,10.0,0.0,0.08,3,5
ID,locked_uga,NNLS,SP57189,30.0,0.9798050050766491,0.014345061466723173,3,4
ID,locked_uga,NNLS,SP57251,11.0,0.5987826147158464,0.05192456427968011,4,5
ID,locked_uga,NNLS,SP57267,19.0,0.8187230064989821,0.04030455211501497,3,7
ID,locked_uga,NNLS,SP57450,3.0,0.7000658717958215,0.030651190874891477,4,3
ID,locked_uga,NNLS,SP57538,14.0,0.642966092998804,0.05520809176491049,4,8
ID,locked_uga,NNLS,SP57586,11.0,0.0,0.08,4,4
ID,locked_uga,NNLS,SP57619,12.0,0.8768912645203366,0.031686739326220535,4,3
ID,locked_uga,NNLS,SP57629,8.0,0.4177472482790451,0.057120698012603006,4,6
ID,locked_uga,NNLS,SP57651,5.0,0.7237131114662831,0.04000415953309377,5,4
ID,locked_uga,NNLS,SP57669,10.0,0.955685147543481,0.02139344262295081,4,2
ID,locked_uga,NNLS,SP57735,19.0,0.8041644961597191,0.04590050453540694,3,6
ID,locked_uga,NNLS,SP57818,17.0,0.5126492321092478,0.06136098749921143,4,6
ID,locked_uga,NNLS,SP5784,1.0,0.0,0.08,4,2
ID,locked_uga,NNLS,SP57846,10.0,0.8708006202992777,0.03812225237623705,3,4
ID,locked_uga,NNLS,SP57901,7.0,0.0,0.08,4,8
ID,locked_uga,NNLS,SP57933,30.0,0.5735044312051463,0.053571371125359375,5,6
ID,locked_uga,NNLS,SP57941,17.0,0.7480410654987302,0.04308096391618671,3,6
ID,locked_uga,NNLS,SP5808,7.0,0.5050008900278093,0.059023836549375715,5,4
ID,locked_uga,NNLS,SP58101,8.0,0.21319936696426992,0.06456886638339843,4,6
ID,locked_uga,NNLS,SP5820,3.0,0.6994025873212601,0.04355300859598854,4,2
ID,locked_uga,NNLS,SP58245,16.0,0.9762139125759571,0.018966304916867877,3,6
ID,locked_uga,NNLS,SP58326,17.0,0.9333304644494079,0.03154895552971043,3,6
ID,locked_uga,NNLS,SP58342,16.0,0.9629510322444819,0.019343750000000003,3,4
ID,locked_uga,NNLS,SP58349,18.0,0.38227240803092755,0.0620649511467535,5,5
ID,locked_uga,NNLS,SP5844,8.0,0.4442834977640884,0.054421768707482984,5,5
ID,locked_uga,NNLS,SP58612,14.0,0.6885206223113808,0.04169669828898958,4,5
ID,locked_uga,NNLS,SP58668,11.0,0.8547724341726083,0.040503794306200984,3,7
ID,locked_uga,NNLS,SP58882,9.0,0.7163120839071176,0.03661311360793187,4,5
ID,locked_uga,NNLS,SP58991,4.0,0.531988611085025,0.05536443428124937,4,4
ID,locked_uga,NNLS,SP59245,11.0,0.9108962023883076,0.025058161154370637,5,6
ID,locked_uga,NNLS,SP59272,1.0,0.0,0.08,2,2
ID,locked_uga,NNLS,SP59280,3.0,0.7325133306403465,0.031095529970290556,2,3
ID,locked_uga,NNLS,SP59284,4.0,0.4770765037217196,0.045698386483311836,2,3
ID,locked_uga,NNLS,SP59288,4.0,0.0,0.08,2,4
ID,locked_uga,NNLS,SP59292,4.0,0.36111653883399125,0.04968982128192469,3,4
ID,locked_uga,NNLS,SP59296,1.0,0.8320502943378436,0.032,2,1
ID,locked_uga,NNLS,SP59300,1.0,0.5069046297613513,0.06088050314465409,5,1
ID,locked_uga,NNLS,SP59304,13.0,0.2616974748567768,0.06423812127966619,4,6
ID,locked_uga,NNLS,SP59308,1.0,0.0,0.08,2,1
ID,locked_uga,NNLS,SP59312,9.0,0.0,0.07999999999999999,2,7
