alias	approved_symbol	hgnc_id	source
ABCF2P2	ABCF2P2	HGNC:48842	approved_symbol
ABCF2_H2BE1	ABCF2_H2BK1	HGNC:54751	previous_symbol
ABCF2_H2BK1	ABCF2_H2BK1	HGNC:54751	approved_symbol
ABCF3	ABCF3	HGNC:72	approved_symbol
ABCG1	ABCG1	HGNC:73	approved_symbol
ABCG2	ABCG2	HGNC:74	approved_symbol
ABCG4	ABCG4	HGNC:13884	approved_symbol
ABCG5	ABCG5	HGNC:13886	approved_symbol
ABCG8	ABCG8	HGNC:13887	approved_symbol
ABCP	ABCG2	HGNC:74	alias_symbol
ABCR	ABCA4	HGNC:34	previous_symbol
ABCX	ABCA7	HGNC:37	alias_symbol
ABC_C	ABCA3	HGNC:33	alias_symbol
ABDH19	PPME1	HGNC:30178	alias_symbol
ABF_1	MSC	HGNC:7321	alias_symbol
ABH	ALKBH1	HGNC:17911	alias_symbol
ABH2	ALKBH2	HGNC:32487	alias_symbol
ABHD1	ABHD1	HGNC:17553	approved_symbol
ABHD10	ABHD10	HGNC:25656	approved_symbol
ABHD11	ABHD11	HGNC:16407	approved_symbol
ABHD11_AS1	BICDL3P	HGNC:18289	previous_symbol
ABHD12	ABHD12	HGNC:15868	approved_symbol
ABHD12A	ABHD12	HGNC:15868	alias_symbol
ABHD12B	ABHD12B	HGNC:19837	approved_symbol
ABHD13	ABHD13	HGNC:20293	approved_symbol
ABHD14A	ABHD14A	HGNC:24538	approved_symbol
ABHD14A_ACY1	ABHD14A_ACY1	HGNC:38856	approved_symbol
ABHD14B	ABHD14B	HGNC:28235	approved_symbol
ABHD15	ABHD15	HGNC:26971	approved_symbol
ABHD15_AS1	ABHD15_AS1	HGNC:49685	approved_symbol
ABHD16A	ABHD16A	HGNC:13921	approved_symbol
ABHD16A_AS1	ABHD16A_AS1	HGNC:59161	approved_symbol
ABHD16B	ABHD16B	HGNC:16128	approved_symbol
ABHD16B_AS1	ABHD16B_AS1	HGNC:58392	approved_symbol
ABHD17A	ABHD17A	HGNC:28756	approved_symbol
ABHD17AP1	ABHD17AP1	HGNC:28394	approved_symbol
ABHD17AP2	ABHD17AP1	HGNC:28394	previous_symbol
ABHD17AP3	ABHD17AP3	HGNC:34041	approved_symbol
ABHD17AP4	ABHD17AP4	HGNC:34042	approved_symbol
ABHD17AP5	ABHD17AP5	HGNC:34043	approved_symbol
ABHD17AP6	ABHD17AP6	HGNC:34044	approved_symbol
ABHD17AP7	ABHD17AP7	HGNC:38508	approved_symbol
ABHD17AP8	ABHD17AP8	HGNC:38509	approved_symbol
ABHD17AP9	ABHD17AP9	HGNC:38510	approved_symbol
ABHD17B	ABHD17B	HGNC:24278	approved_symbol
ABHD17C	ABHD17C	HGNC:26925	approved_symbol
ABHD18	ABHD18	HGNC:26111	approved_symbol
ABHD2	ABHD2	HGNC:18717	approved_symbol
ABHD20	EPHX2	HGNC:3402	alias_symbol
ABHD21	SPG21	HGNC:20373	alias_symbol
ABHD3	ABHD3	HGNC:18718	approved_symbol
ABHD4	ABHD4	HGNC:20154	approved_symbol
ABHD5	ABHD5	HGNC:21396	approved_symbol
ABHD6	ABHD6	HGNC:21398	approved_symbol
ABHD7	EPHX4	HGNC:23758	previous_symbol
ABHD8	ABHD8	HGNC:23759	approved_symbol
ABHD9	EPHX3	HGNC:23760	previous_symbol
ABI1	ABI1	HGNC:11320	approved_symbol
ABI1P	ABI1P1	HGNC:20035	previous_symbol
ABI1P1	ABI1P1	HGNC:20035	approved_symbol
ABI2	ABI2	HGNC:24011	approved_symbol
ABI2B	ABI2	HGNC:24011	alias_symbol
ABI3	ABI3	HGNC:29859	approved_symbol
ABI3BP	ABI3BP	HGNC:17265	approved_symbol
ABIN2	TNIP2	HGNC:19118	alias_symbol
ABIN_1	TNIP1	HGNC:16903	alias_symbol
ABIN_2	TNIP2	HGNC:19118	alias_symbol
ABIN_3	TNIP3	HGNC:19315	alias_symbol
ABITRAM	ABITRAM	HGNC:1364	approved_symbol
ABITRAMP1	ABITRAMP1	HGNC:39851	approved_symbol
ABI_1	ABI1	HGNC:11320	alias_symbol
ABI_2	ABI2	HGNC:24011	alias_symbol
ABL	ABL1	HGNC:76	previous_symbol
ABL1	ABL1	HGNC:76	approved_symbol
ABL2	ABL2	HGNC:77	approved_symbol
ABLBP3	ABI2	HGNC:24011	alias_symbol
ABLIM	ABLIM1	HGNC:78	alias_symbol
ABLIM1	ABLIM1	HGNC:78	approved_symbol
ABLIM2	ABLIM2	HGNC:19195	approved_symbol
ABLIM2_DT	ABLIM2_DT	HGNC:58727	approved_symbol
ABLIM3	ABLIM3	HGNC:29132	approved_symbol
ABLL	ABL2	HGNC:77	previous_symbol
ABO	ABO	HGNC:79	approved_symbol
ABP	AOC1	HGNC:80	previous_symbol
ABP1	AOC1	HGNC:80	previous_symbol
ABP125	SEC31A	HGNC:17052	alias_symbol
ABP130	SEC31A	HGNC:17052	alias_symbol
ABP620	MACF1	HGNC:13664	alias_symbol
ABPA1P	SCGB1B1P	HGNC:18392	alias_symbol
ABPBG1P	SCGB2B1P	HGNC:31898	alias_symbol
ABPL	FLNC	HGNC:3756	alias_symbol
ABP_278	FLNB	HGNC:3755	alias_symbol
ABP_280	FLNA	HGNC:3754	alias_symbol
ABR	ABR	HGNC:81	approved_symbol
ABRA	ABRA	HGNC:30655	approved_symbol
ABRA1	ABRAXAS1	HGNC:25829	alias_symbol
ABRACL	ABRACL	HGNC:21230	approved_symbol
ABRAXAS	ABRAXAS1	HGNC:25829	alias_symbol
ABRAXAS1	ABRAXAS1	HGNC:25829	approved_symbol
ABRAXAS1P1	ABRAXAS1P1	HGNC:56461	approved_symbol
ABRAXAS1P2	ABRAXAS1P2	HGNC:56462	approved_symbol
ABRAXAS2	ABRAXAS2	HGNC:28975	approved_symbol
ABRO1	ABRAXAS2	HGNC:28975	alias_symbol
ABR_AS1	ABR_AS1	HGNC:55674	approved_symbol
ABS	DDX41	HGNC:18674	alias_symbol
ABT1	ABT1	HGNC:17369	approved_symbol
ABT1P1	ABT1P1	HGNC:39557	approved_symbol
ABTB1	ABTB1	HGNC:18275	approved_symbol
ABTB2	ABTB2	HGNC:23842	approved_symbol
ABTB2A	ABTB2	HGNC:23842	alias_symbol
ABTB2B	ABTB3	HGNC:23844	alias_symbol
ABTB3	ABTB3	HGNC:23844	approved_symbol
AB_DIP	QRICH1	HGNC:24713	alias_symbol
AC	ASAH1	HGNC:735	alias_symbol
AC002066_1	CAV2_DT	HGNC:40129	alias_symbol
AC002310_12	ZNF747_DT	HGNC:55668	alias_symbol
AC002384_1	LINC02577	HGNC:53749	alias_symbol
AC002454_1	CDK6_AS1	HGNC:40141	alias_symbol
AC003090_1	LINC03007	HGNC:56132	alias_symbol
AC004542_C22_1	MORC2	HGNC:23573	alias_symbol
AC004704_1	LINC02945	HGNC:55960	alias_symbol
AC004784_1	PSG11_AS1	HGNC:56358	alias_symbol
AC004812_2	RAB35_AS1	HGNC:56348	alias_symbol
AC004854_4	H2AZ2_DT	HGNC:52775	alias_symbol
AC004943_2	ZFHX3_AS1	HGNC:56033	alias_symbol
AC004997_C22_2	TBC1D10A	HGNC:23609	alias_symbol
AC005154_1	GARS1_DT	HGNC:48951	alias_symbol
AC005154_6	GARS1_DT	HGNC:48951	alias_symbol
AC005165_1	LINC03007	HGNC:56132	alias_symbol
AC005253_1	KXD1_AS1	HGNC:56662	alias_symbol
AC005392_2	LINC03078	HGNC:56665	alias_symbol
AC005592_2	SPRY4_AS1	HGNC:53465	alias_symbol
AC005682_5	SNHG26	HGNC:53131	alias_symbol
AC005884_1	BCAS3_AS1	HGNC:56376	alias_symbol
AC006160_1	MED28_DT	HGNC:55567	alias_symbol
AC006262_5	IGFL2_AS1	HGNC:52559	alias_symbol
AC006369_1	CDC42EP3_AS1	HGNC:56370	alias_symbol
AC007032_1	NAMPT_AS1	HGNC:56696	alias_symbol
AC007092_1	LINC01122	HGNC:49267	alias_symbol
AC007182_6	FLVCR2_AS1	HGNC:55854	alias_symbol
AC007207_2	LINC03141	HGNC:58143	alias_symbol
AC007255_8	PRR15_DT	HGNC:55866	alias_symbol
AC007271_3	IL1R1_AS1	HGNC:53898	alias_symbol
AC007365_1	LINC02579	HGNC:27942	alias_symbol
AC007383_2	INO80D_AS1	HGNC:55803	alias_symbol
AC007386_2	LINC02245	HGNC:53134	alias_symbol
AC007389_3	LINC03050	HGNC:56283	alias_symbol
AC007403_1	LINC01628	HGNC:52259	alias_symbol
AC007405_2	GAD1_AS1	HGNC:40250	alias_symbol
AC007613_1	TXNDC11_AS1	HGNC:56375	alias_symbol
AC007731_1	FAM230G	HGNC:52423	alias_symbol
AC007998_3	ZNF24TR	HGNC:55876	alias_symbol
AC008079_1	FAM230D	HGNC:53910	alias_symbol
AC008392_1	CARD8_AS1	HGNC:51408	alias_symbol
AC008560_1	SHLD3	HGNC:53826	alias_symbol
AC008750_1	SIGLEC10_AS2	HGNC:40718	alias_symbol
AC008957_1	SLC1A3_AS1	HGNC:56374	alias_symbol
AC009133_12	MVP_DT	HGNC:56029	alias_symbol
AC009227_1	GALNT13_AS1	HGNC:56700	alias_symbol
AC009237_14	LINC03052	HGNC:56335	alias_symbol
AC009292_1	SKOR1_AS1	HGNC:56365	alias_symbol
AC009892_10	LILRB1_AS1	HGNC:53114	alias_symbol
AC009975_1	MIR548BAHG	HGNC:58158	alias_symbol
AC010331_1	BICRA_AS2	HGNC:56742	alias_symbol
AC010457_1	EGFLAM_AS5	HGNC:58126	alias_symbol
AC010642_1	ZNF8_ERVK3_1	HGNC:56757	alias_symbol
AC010789_1	LINC03046	HGNC:56262	alias_symbol
AC010904_2	LINC02973	HGNC:56015	alias_symbol
AC010980_1	RNF228	HGNC:55809	alias_symbol
AC010999_2	LINC03065	HGNC:56373	alias_symbol
AC011443_1	PAK4_AS1	HGNC:58161	alias_symbol
AC011472_4	DOCK6_AS1	HGNC:56684	alias_symbol
AC011511_2	LIMASI	HGNC:56357	alias_symbol
AC011511_5	ICAM4_AS1	HGNC:55990	alias_symbol
AC012044_5	FAM25EP	HGNC:23587	alias_symbol
AC012213_3	LINC02933	HGNC:55908	alias_symbol
AC012360_1	TGFBRAP1_AS1	HGNC:56908	alias_symbol
AC012568_1	SMAD3_AS1	HGNC:56692	alias_symbol
AC015660_1	LINC03080	HGNC:56670	alias_symbol
AC016405_3	ZHX2_AS1	HGNC:58136	alias_symbol
AC016727_1	USP34_DT	HGNC:55262	alias_symbol
AC016735_2	LINC01819	HGNC:52624	alias_symbol
AC016745_3	LINC02966	HGNC:56006	alias_symbol
AC016747_2	C2ORF74_AS1	HGNC:56377	alias_symbol
AC016831_7	LINC00513	HGNC:43566	alias_symbol
AC016876_1	MPDU1_AS1	HGNC:40379	alias_symbol
AC017074_1	LINC02936	HGNC:55940	alias_symbol
AC018445_6	LINC03101	HGNC:56823	alias_symbol
AC019080_1	AGPS_DT	HGNC:49277	alias_symbol
AC020916_1	ZSWIM4_AS1	HGNC:58773	alias_symbol
AC021321_1	ARFGEF1_DT	HGNC:55237	alias_symbol
AC021683_2	LINC03161	HGNC:58772	alias_symbol
AC022026_3	RPSAP6	HGNC:31458	alias_symbol
AC022211_2	MIF4GD_DT	HGNC:55335	alias_symbol
AC022389_4	LRIT2	HGNC:23443	alias_symbol
AC022394_1	HMGN2P8	HGNC:31662	alias_symbol
AC022424_2	ADAMTS16_AS1	HGNC:58093	alias_symbol
AC02278_4	PPP1R3B_DT	HGNC:56150	alias_symbol
AC022816_1	LROMI1	HGNC:58488	alias_symbol
AC022915_1	LINC03054	HGNC:56349	alias_symbol
AC023157_3	AMN1_AS1	HGNC:58137	alias_symbol
AC023283_3	ENO4	HGNC:31670	alias_symbol
AC023904_2	LINC01553	HGNC:23524	alias_symbol
AC024896_1	TM7SF3_AS1	HGNC:58075	alias_symbol
AC025048_4	HEATR6_DT	HGNC:52929	alias_symbol
AC025154_2	AQP5_AS1	HGNC:55474	alias_symbol
AC025254_1	LINC03130	HGNC:58087	alias_symbol
AC026166_2_001	MTCO1P5	HGNC:51300	alias_symbol
AC026355_2	LINC00578	HGNC:43807	alias_symbol
AC026369_3	IQSEC3_AS2	HGNC:56741	alias_symbol
AC026412_3	LINC03067	HGNC:56639	alias_symbol
AC026462_3	LINC03064	HGNC:56372	alias_symbol
AC026904_1	LINC02599	HGNC:53931	alias_symbol
AC027288_3	SYT1_AS1	HGNC:58105	alias_symbol
AC036108_3	TTC23_AS1	HGNC:56675	alias_symbol
AC040169_1	MBTPS1_DT	HGNC:55401	alias_symbol
AC048382_5	ZSCAN2_AS1	HGNC:56673	alias_symbol
AC051619_4	SLC28A2_AS1	HGNC:55417	alias_symbol
AC060780_1	BRCA1_OT1	HGNC:58363	alias_symbol
AC068228_1	SACK1A_AS2	HGNC:56225	alias_symbol
AC068302_3	MELTF_AS1	HGNC:40373	alias_symbol
AC069294_1	CYP3A4_AS1	HGNC:58107	alias_symbol
AC072061_1	CDK13_DT	HGNC:55407	alias_symbol
AC073284_4	LINC02862	HGNC:54419	alias_symbol
AC073316_3	SDK1_AS1	HGNC:40883	alias_symbol
AC073352_1	ADPRH_AS1	HGNC:58775	alias_symbol
AC073534_2	LINC03085	HGNC:56691	alias_symbol
AC073585_2	FAM24B	HGNC:23475	alias_symbol
AC073585_4	FAM24A	HGNC:23470	alias_symbol
AC074117_1	GTF3C2_AS2	HGNC:55699	alias_symbol
AC074117_10	GTF3C2_AS2	HGNC:55699	alias_symbol
AC078778_1	SCAT2	HGNC:53976	alias_symbol
AC078788_1	LINC03109	HGNC:56845	alias_symbol
AC078883_3	ITGA6_AS1	HGNC:40308	alias_symbol
AC079035_1	MON2_AS1	HGNC:56698	alias_symbol
AC079061_1	SYBU_AS1	HGNC:55741	alias_symbol
AC079135_1	GBX2_AS1	HGNC:55714	alias_symbol
AC079360_1	TIALD	HGNC:56938	alias_symbol
AC079466_1	ERVE_5	HGNC:58089	alias_symbol
AC079630_2	LINC02471	HGNC:53410	alias_symbol
AC079767_4	LINC01857	HGNC:52673	alias_symbol
AC079776_2	LINC02572	HGNC:53634	alias_symbol
AC083837_1	LINC02605	HGNC:53974	alias_symbol
AC084727_4	FAM170B	HGNC:19736	alias_symbol
AC090114_2	LINC03072	HGNC:56650	alias_symbol
AC090197_1	LOXL2_AS1	HGNC:56648	alias_symbol
AC090559_1	SLC39A13_AS1	HGNC:56351	alias_symbol
AC090625_2	SLC1A2_AS2	HGNC:40535	alias_symbol
AC090771_2	LINC03111	HGNC:56850	alias_symbol
AC090912_1	RBBP8_AS1	HGNC:58091	alias_symbol
AC091729_7	CHLSN_AS1	HGNC:58147	alias_symbol
AC091814_2	LINC02470	HGNC:53409	alias_symbol
AC092159_2	TMEM18_DT	HGNC:54481	alias_symbol
AC092171_5	LINC03073	HGNC:56651	alias_symbol
AC092198_1	LINC03053	HGNC:56342	alias_symbol
AC092490_1	LINC02972	HGNC:56013	alias_symbol
AC092535_4	SPON2_AS1	HGNC:58121	alias_symbol
AC092620_3	LINC02631	HGNC:54112	alias_symbol
AC092683_1	APPAT	HGNC:56009	alias_symbol
AC092834_1	PPARGC1A_AS1	HGNC:40462	alias_symbol
AC093001_1	TM4SF18_AS1	HGNC:56678	alias_symbol
AC093609_1	LINC02580	HGNC:53751	alias_symbol
AC093797_1	SORBS2_AS1	HGNC:41039	alias_symbol
AC093895_1	DMP1_AS1	HGNC:58144	alias_symbol
AC096655_1_002	GACAT1	HGNC:48336	alias_symbol
AC096677_1	CSRP1_AS1	HGNC:55856	alias_symbol
AC099850_3	PRR11_AS1	HGNC:56242	alias_symbol
AC099850_4	PRR11_AS1	HGNC:56242	alias_symbol
AC1	ADCY1	HGNC:232	alias_symbol
AC100826_1	LINC03137	HGNC:58103	alias_symbol
AC103563_8	MAL_AS1	HGNC:40355	alias_symbol
AC103746_1	SCDAL	HGNC:58108	alias_symbol
AC103760_1	WWP1_AS1	HGNC:55520	alias_symbol
AC104041_1	LINC01418	HGNC:50711	alias_symbol
AC104135_4	LINC01291	HGNC:50358	alias_symbol
AC104653_1	ACTR3_AS1	HGNC:53965	alias_symbol
AC104958_2	SNTB1_AS1	HGNC:58133	alias_symbol
AC107464_2	PCGF3_AS2	HGNC:40506	alias_symbol
AC110611_2	EXOC1_AS1	HGNC:58376	alias_symbol
AC110995_1	LINC03070	HGNC:56642	alias_symbol
AC115837_2	LINC03071	HGNC:56645	alias_symbol
AC116914_2	ITGAE_AS1	HGNC:59081	alias_symbol
AC125603_2	LINC03088	HGNC:56710	alias_symbol
AC125616_1	CABP1_DT	HGNC:55491	alias_symbol
AC129507_1	RPH3AL_AS1	HGNC:55345	alias_symbol
AC131009_1	PUS1_AS1	HGNC:40706	alias_symbol
AC133	PROM1	HGNC:9454	alias_symbol
AC133552_2	LCMT1P1	HGNC:58368	alias_symbol
AC141928_1	LINC02600	HGNC:53177	alias_symbol
AC145110_1	LINC02099	HGNC:52953	alias_symbol
AC145207_5	LINC03149	HGNC:58369	alias_symbol
AC156455_1	LINC02985	HGNC:56073	alias_symbol
AC19	POLR1D	HGNC:20422	alias_symbol
AC2	ADCY2	HGNC:233	alias_symbol
AC244033_2	VPS45_AS1	HGNC:58766	alias_symbol
AC3	ADCY3	HGNC:234	alias_symbol
AC3_33	MISO1	HGNC:26434	alias_symbol
AC4	ADCY4	HGNC:235	alias_symbol
AC40	POLR1C	HGNC:20194	alias_symbol
AC45	ATP6AP1	HGNC:868	alias_symbol
AC5	ADCY5	HGNC:236	alias_symbol
AC6	ADCY6	HGNC:237	alias_symbol
AC7	ADCY7	HGNC:238	alias_symbol
AC8	ADCY8	HGNC:239	alias_symbol
AC9	ADCY9	HGNC:240	alias_symbol
ACA1	SNORA1	HGNC:32557	alias_symbol
ACA10	SNORA10	HGNC:32598	alias_symbol
ACA11	SCARNA22	HGNC:32580	alias_symbol
ACA12	SCARNA23	HGNC:32581	alias_symbol
ACA13	SNORA13	HGNC:32601	alias_symbol
ACA14A	SNORA14A	HGNC:32602	alias_symbol
ACA14B	SNORA14B	HGNC:32603	alias_symbol
ACA15	SNORA15	HGNC:32604	alias_symbol
ACA16	SNORA16A	HGNC:32605	alias_symbol
ACA17	SNORA17A	HGNC:32607	alias_symbol
ACA18	SNORA18	HGNC:32608	alias_symbol
ACA19	SNORA19	HGNC:32609	alias_symbol
ACA20	SNORA20	HGNC:32610	alias_symbol
ACA21	SNORA21	HGNC:32611	alias_symbol
ACA22	SNORA22	HGNC:32612	alias_symbol
ACA23	SNORA23	HGNC:32613	alias_symbol
ACA24	SNORA24	HGNC:32614	alias_symbol
ACA25	SNORA25	HGNC:32615	alias_symbol
ACA26	SCARNA4	HGNC:32560	alias_symbol
ACA27	SNORA27	HGNC:32617	alias_symbol
ACA28	SNORA28	HGNC:32618	alias_symbol
ACA29	SNORA29	HGNC:32619	alias_symbol
ACA2A	SNORA2A	HGNC:32584	alias_symbol
ACA2B	SNORA2B	HGNC:32585	alias_symbol
ACA3	SNORA3A	HGNC:32586	alias_symbol
ACA30	SNORA30	HGNC:32620	alias_symbol
ACA31	SNORA31	HGNC:32621	alias_symbol
ACA32	SNORA32	HGNC:32622	alias_symbol
ACA33	SNORA33	HGNC:32623	alias_symbol
ACA34	SNORA2C	HGNC:32624	alias_symbol
ACA35	SCARNA1	HGNC:32555	alias_symbol
ACA36	SNORA36A	HGNC:32628	alias_symbol
ACA36B	SNORA36B	HGNC:32629	alias_symbol
ACA37	SNORA37	HGNC:32630	alias_symbol
ACA38	SNORA38	HGNC:32631	alias_symbol
ACA39	SNORA71E	HGNC:32632	alias_symbol
ACA3_2	SNORA3B	HGNC:32638	alias_symbol
ACA4	SNORA4	HGNC:32587	alias_symbol
ACA40	SNORA40	HGNC:32633	alias_symbol
ACA41	SNORA41	HGNC:32634	alias_symbol
ACA42	SNORA80E	HGNC:32635	alias_symbol
ACA43	SNORA17B	HGNC:32636	alias_symbol
ACA44	SNORA44	HGNC:32637	alias_symbol
ACA45	SCARNA15	HGNC:32572	alias_symbol
ACA46	SNORA46	HGNC:32639	alias_symbol
ACA47	SCARNA16	HGNC:32573	alias_symbol
ACA48	SNORA48	HGNC:32641	alias_symbol
ACA49	SNORA49	HGNC:32642	alias_symbol
ACA5	SNORA5A	HGNC:32588	alias_symbol
ACA50	SNORA50A	HGNC:32643	alias_symbol
ACA51	SNORA51	HGNC:32644	alias_symbol
ACA52	SNORA52	HGNC:32645	alias_symbol
ACA53	SNORA53	HGNC:32646	alias_symbol
ACA54	SNORA54	HGNC:32647	alias_symbol
ACA55	SNORA55	HGNC:32649	alias_symbol
ACA56	SNORA56	HGNC:32650	alias_symbol
ACA57	SCARNA11	HGNC:32568	alias_symbol
ACA58	SNORA58	HGNC:32652	alias_symbol
ACA59	SNORA59A	HGNC:32653	alias_symbol
ACA5B	SNORA5B	HGNC:32589	alias_symbol
ACA5C	SNORA5C	HGNC:32590	alias_symbol
ACA6	SNORA6	HGNC:32591	alias_symbol
ACA60	SNORA60	HGNC:32654	alias_symbol
ACA61	SNORA61	HGNC:32655	alias_symbol
ACA62	SNORA50C	HGNC:32662	alias_symbol
ACA63	SNORA77	HGNC:32663	alias_symbol
ACA64	SNORA78	HGNC:32664	alias_symbol
ACA65	SNORA79	HGNC:32665	alias_symbol
ACA66	SCARNA20	HGNC:32578	alias_symbol
ACA67	SNORA80A	HGNC:32666	alias_symbol
ACA67B	SNORA80B	HGNC:34355	alias_symbol
ACA68	SCARNA21	HGNC:32579	alias_symbol
ACA7	SNORA7A	HGNC:32592	alias_symbol
ACA7B	SNORA7B	HGNC:32593	alias_symbol
ACA8	SNORA8	HGNC:32596	alias_symbol
ACA9	SNORA9	HGNC:32597	alias_symbol
ACAA1	ACAA1	HGNC:82	approved_symbol
ACAA2	ACAA2	HGNC:83	approved_symbol
ACAA2P1	ACAA2P1	HGNC:55880	approved_symbol
ACAC	ACACA	HGNC:84	previous_symbol
ACAC1	ACACA	HGNC:84	alias_symbol
ACACA	ACACA	HGNC:84	approved_symbol
ACACALPHA	ACACA	HGNC:84	alias_symbol
ACACB	ACACB	HGNC:85	approved_symbol
ACACBETA	ACACB	HGNC:85	alias_symbol
ACAD1	ACADM	HGNC:89	alias_symbol
ACAD10	ACAD10	HGNC:21597	approved_symbol
ACAD11	ACAD11	HGNC:30211	approved_symbol
ACAD2	IVD	HGNC:6186	alias_symbol
ACAD3	ACADS	HGNC:90	alias_symbol
ACAD4	ACADL	HGNC:88	alias_symbol
ACAD5	GCDH	HGNC:4189	alias_symbol
ACAD6	ACADVL	HGNC:92	alias_symbol
ACAD7	ACADSB	HGNC:91	alias_symbol
ACAD8	ACAD8	HGNC:87	approved_symbol
ACAD9	ACAD9	HGNC:21497	approved_symbol
ACAD9_DT	ACAD9_DT	HGNC:56086	approved_symbol
ACADL	ACADL	HGNC:88	approved_symbol
ACADM	ACADM	HGNC:89	approved_symbol
ACADS	ACADS	HGNC:90	approved_symbol
ACADSB	ACADSB	HGNC:91	approved_symbol
ACADVL	ACADVL	HGNC:92	approved_symbol
ACAM	CLMP	HGNC:24039	alias_symbol
ACAN	ACAN	HGNC:319	approved_symbol
ACAP1	ACAP1	HGNC:16467	approved_symbol
ACAP2	ACAP2	HGNC:16469	approved_symbol
ACAP2_IT1	ACAP2_IT1	HGNC:41426	approved_symbol
ACAP3	ACAP3	HGNC:16754	approved_symbol
ACAS2	ACSS2	HGNC:15814	previous_symbol
ACAS2L	ACSS1	HGNC:16091	previous_symbol
ACAT	ACAT1	HGNC:93	previous_symbol
ACAT1	ACAT1	HGNC:93	approved_symbol
ACAT2	ACAT2	HGNC:94	approved_symbol
ACATE2	ACOT9	HGNC:17152	alias_symbol
ACATN	SLC33A1	HGNC:95	previous_symbol
ACBD1	DBI	HGNC:2690	alias_symbol
ACBD2	ECI2	HGNC:14601	alias_symbol
ACBD3	ACBD3	HGNC:15453	approved_symbol
ACBD3_AS1	ACBD3_AS1	HGNC:40701	approved_symbol
ACBD4	ACBD4	HGNC:23337	approved_symbol
ACBD5	ACBD5	HGNC:23338	approved_symbol
ACBD6	ACBD6	HGNC:23339	approved_symbol
ACBD7	ACBD7	HGNC:17715	approved_symbol
ACBD7P1	ACBD7P1	HGNC:58659	approved_symbol
ACBP	CPN2	HGNC:2313	previous_symbol
ACC	ACACA	HGNC:84	previous_symbol
ACC1	ACACA	HGNC:84	alias_symbol
ACC2	ACACB	HGNC:85	alias_symbol
ACC4	CTSH	HGNC:2535	alias_symbol
ACC5	CTSH	HGNC:2535	alias_symbol
ACC6	HMSD	HGNC:23037	alias_symbol
ACCA	ACACA	HGNC:84	alias_symbol
ACCALPHA	ACACA	HGNC:84	alias_symbol
ACCB	ACACB	HGNC:85	alias_symbol
ACCBETA	ACACB	HGNC:85	alias_symbol
ACCN	ASIC2	HGNC:99	previous_symbol
ACCN1	ASIC2	HGNC:99	previous_symbol
ACCN2	ASIC1	HGNC:100	previous_symbol
ACCN3	ASIC3	HGNC:101	previous_symbol
ACCN4	ASIC4	HGNC:21263	previous_symbol
ACCN5	ASIC5	HGNC:17537	previous_symbol
ACCPN	SLC12A6	HGNC:10914	previous_symbol
ACCS	ACCS	HGNC:23989	approved_symbol
ACCSL	ACCSL	HGNC:34391	approved_symbol
ACCSLP1	ACCSLP1	HGNC:56899	approved_symbol
ACC_1	BCL2A1	HGNC:991	alias_symbol
ACC_2	BCL2A1	HGNC:991	alias_symbol
ACC_4	CTSH	HGNC:2535	alias_symbol
ACC_5	CTSH	HGNC:2535	alias_symbol
ACC_6	HMSD	HGNC:23037	alias_symbol
ACC_ALPHA	ACACA	HGNC:84	alias_symbol
ACC_BETA	ACACB	HGNC:85	alias_symbol
ACD	ACD	HGNC:25070	approved_symbol
ACDASE	ASAH1	HGNC:735	alias_symbol
ACDC	ADIPOQ	HGNC:13633	previous_symbol
ACDCR1	ADIPOR1	HGNC:24040	alias_symbol
ACDCR2	ADIPOR2	HGNC:24041	alias_symbol
ACDP1	CNNM1	HGNC:102	previous_symbol
ACDP2	CNNM2	HGNC:103	previous_symbol
ACDP3	CNNM3	HGNC:104	previous_symbol
ACDP4	CNNM4	HGNC:105	previous_symbol
ACE	ACE	HGNC:2707	approved_symbol
ACE1	ACE	HGNC:2707	alias_symbol
ACE2	ACE2	HGNC:13557	approved_symbol
ACE2_DT	ACE2_DT	HGNC:56255	approved_symbol
ACE3P	ACE3P	HGNC:44365	approved_symbol
ACECS	ACSS2	HGNC:15814	alias_symbol
ACECS2L	ACSS1	HGNC:16091	alias_symbol
ACEH	ACE2	HGNC:13557	alias_symbol
ACER1	ACER1	HGNC:18356	approved_symbol
ACER2	ACER2	HGNC:23675	approved_symbol
ACER2P1	ACER2P1	HGNC:54674	approved_symbol
ACER3	ACER3	HGNC:16066	approved_symbol
ACER3_AS1	ACER3_AS1	HGNC:58067	approved_symbol
ACF	A1CF	HGNC:24086	alias_symbol
ACF1	BAZ1A	HGNC:960	alias_symbol
ACF64	A1CF	HGNC:24086	alias_symbol
ACF65	A1CF	HGNC:24086	alias_symbol
ACF7	MACF1	HGNC:13664	alias_symbol
ACG	DOCK11	HGNC:23483	alias_symbol
ACGNAT	GLYAT	HGNC:13734	alias_symbol
ACH	FGFR3	HGNC:3690	previous_symbol
ACH1	ACOT7	HGNC:24157	alias_symbol
ACH2	ACOT1	HGNC:33128	alias_symbol
ACHAP	CUTA	HGNC:21101	previous_symbol
ACHE	ACHE	HGNC:108	approved_symbol
ACHERON	LARP6	HGNC:24012	alias_symbol
ACHM1	CNGB3	HGNC:2153	previous_symbol
ACHM2	CNGA3	HGNC:2150	previous_symbol
ACHM3	CNGB3	HGNC:2153	previous_symbol
ACHM4	GNAT2	HGNC:4394	alias_symbol
