hugo_symbol	entrez_gene_id	oncogene	tsg	source_url
SEPTIN9	10801	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SERP2	387923	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SERPINB3	6317	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SERPINB4	6318	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SESN1	27244	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SESN2	83667	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SESN3	143686	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SET	6418	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SETBP1	26040	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SETD1A	9739	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SETD1B	23067	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SETD2	29072	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SETD3	84193	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SETD4	54093	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SETD5	55209	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SETD6	79918	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SETD7	80854	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SETDB1	9869	True	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SETDB2	83852	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SF3B1	23451	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SF3B2	10992	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SFPQ	6421	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SFRP1	6422	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SFRP2	6423	True	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SFRP4	6424	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SGK1	6446	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SH2B3	10019	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SH2D1A	4068	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SH3GL1	6455	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SHOC2	8036	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SHQ1	55164	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SIX1	6495	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SLC1A2	6506	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SLC34A2	10568	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SLC45A3	85414	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SLFN11	91607	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SLIT2	9353	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SLIT3	6586	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SLX4	84464	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMAD2	4087	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMAD3	4088	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMAD4	4089	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMARCA1	6594	True	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMARCA2	6595	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMARCA4	6597	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMARCB1	6598	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMARCD1	6602	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMARCE1	6605	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMC1A	8243	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMC3	9126	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMG1	23049	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMO	6608	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SMYD3	64754	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SNCAIP	9627	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SND1	27044	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SNX29	92017	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SOCS1	8651	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SOCS2	8835	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SOCS3	9021	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SOS1	6654	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SOX10	6663	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SOX17	64321	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SOX2	6657	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SOX9	6662	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SP140	11262	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SPEN	23013	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SPOP	8405	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SPRED1	161742	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SPRTN	83932	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SQSTM1	8878	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SRC	6714	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SRP72	6731	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SRSF2	6427	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SRSF3	6428	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SS18	6760	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SS18L1	26039	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SSX1	6756	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SSX2	6757	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SSX4	6759	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STAG1	10274	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STAG2	10735	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STAT1	6772	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STAT2	6773	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STAT3	6774	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STAT4	6775	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STAT5A	6776	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STAT5B	6777	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STAT6	6778	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STIL	6491	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STK11	6794	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STK19	8859	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STK40	83931	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
STRN	6801	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SUFU	51684	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SUZ12	23512	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SYK	6850	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
SZT2	23334	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TACSTD2	4070	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TAF1	6872	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TAF15	8148	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TAL1	6886	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TAL2	6887	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TAP1	6890	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TAP2	6891	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TBL1XR1	79718	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TBX3	6926	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TCEA1	6917	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TCF12	6938	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TCF3	6929	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TCF7L2	6934	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TCL1A	8115	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TCL1B	9623	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TEC	7006	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TEK	7010	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TENT5C	54855	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TERC	7012	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TERT	7015	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TET1	80312	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TET2	54790	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TET3	200424	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TFE3	7030	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TFEB	7942	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TFG	10342	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TFPT	29844	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TFRC	7037	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TGFBR1	7046	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TGFBR2	7048	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TIGAR	57103	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TIPARP	25976	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TLE1	7088	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TLE2	7089	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TLE3	7090	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TLE4	7091	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TLL2	7093	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TLX1	3195	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TLX3	30012	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TMEM127	55654	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TMEM30A	55754	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TMPRSS2	7113	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TMSB4XP8	7117	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TNFAIP3	7128	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TNFRSF11A	8792	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TNFRSF14	8764	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TNFRSF17	608	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TNFRSF9	3604	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TNFSF13	8741	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TONSL	4796	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TOP1	7150	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TOP2A	7153	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TOX	9760	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TP53	7157	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TP53BP1	7158	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TP63	8626	True	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TPM3	7170	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TPM4	7171	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TPMT	7172	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TPR	7175	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRA	6955	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRAF2	7186	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRAF3	7187	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRAF5	7188	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRAF7	84231	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRB	6957	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRD	6964	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRG	6965	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRIB3	57761	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRIM24	8805	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRIM27	5987	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRIM33	51592	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRIP11	9321	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRIP13	9319	True	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TRRAP	8295	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TSC1	7248	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TSC2	7249	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TSHR	7253	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TTL	150465	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TUSC3	7991	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TYK2	7297	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TYMS	7298	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
TYRO3	7301	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
U2AF1	7307	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
U2AF2	11338	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
UBA1	7317	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
UBE2A	7319	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
UBR5	51366	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
UBTF	7343	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
UCHL1	7345	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
UPF1	5976	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
USP1	7398	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
USP6	9098	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
USP8	9101	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
VAV1	7409	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
VAV2	7410	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
VEGFA	7422	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
VEGFB	7423	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
VHL	7428	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
VTCN1	79679	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
WAS	7454	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
WDCP	80304	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
WDR90	197335	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
WEE1	7465	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
WIF1	11197	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
WNT10A	80326	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
WRN	7486	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
WT1	7490	True	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
WWOX	51741	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
WWP1	11059	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
WWTR1	25937	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
XBP1	7494	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
XIAP	331	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
XPA	7507	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
XPC	7508	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
XPO1	7514	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
XRCC1	7515	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
XRCC2	7516	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
XRCC3	7517	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
YAP1	10413	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
YES1	7525	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
YPEL5	51646	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
YWHAE	7531	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
YY1	7528	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
YY1AP1	55249	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZBTB16	7704	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZBTB20	26137	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZBTB7A	51341	True	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZFHX3	463	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZFP36L1	677	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZFP36L2	678	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZMYM2	7750	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZMYM3	9203	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZNF217	7764	True	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZNF24	7572	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZNF292	23036	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZNF331	55422	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZNF384	171017	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZNF521	25925	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZNF703	80139	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZNF750	79755	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZNRF3	84133	False	True	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
ZRSR2	8233	False	False	https://public.api.oncokb.org/api/v1/utils/cancerGeneList
