sample,endpoint,muat_feature_1,muat_feature_2,muat_feature_3,muat_feature_4,muat_feature_5,muat_feature_6,muat_feature_7,muat_feature_8,muat_feature_9,muat_feature_10,muat_feature_11,muat_feature_12,muat_feature_13,muat_feature_14,muat_feature_15,muat_feature_16,muat_feature_17,muat_feature_18,muat_feature_19,muat_feature_20,muat_feature_21,muat_feature_22,muat_feature_23,muat_feature_24
TCGA-BR-8591,OS,0.48193359375,0.1497802734375,0.1055908203125,0.53759765625,-0.2486572265625,0.67578125,0.3369140625,-0.72119140625,0.10076904296875,-0.55078125,0.404541015625,-0.63818359375,-0.9111328125,-0.1077880859375,0.2066650390625,-0.489501953125,0.490966796875,0.5703125,0.9140625,-1.005859375,-0.10333251953125,0.10247802734375,0.54150390625,-0.471435546875
TCGA-BR-8592,OS,-4.5859375,-14.15625,-2.90625,-9.3359375,17.75,13.0078125,2.556640625,-23.078125,16.6875,-10.9140625,6.3515625,3.6953125,7.53125,16.5,16.140625,-5.140625,9.7734375,-12.140625,5.5234375,-10.484375,-0.2109375,-12.03125,-3.271484375,-4.25390625
TCGA-BR-8676,OS,0.417724609375,0.03387451171875,0.068603515625,0.347900390625,-0.435546875,0.6171875,0.281982421875,-0.82666015625,0.09869384765625,-0.63134765625,0.6357421875,-0.708984375,-1.017578125,0.0166168212890625,0.1680908203125,-0.486572265625,0.55712890625,0.52734375,0.9658203125,-0.92333984375,0.186767578125,0.0531005859375,0.59521484375,-0.251953125
TCGA-BR-8677,OS,-2.5546875,3.486328125,9.2578125,2.244140625,-9.828125,8.4375,0.9169921875,1.2109375,-1.15625,18.453125,-21.78125,14.1171875,5.14453125,-5.7421875,-19.328125,1.181640625,14.4375,11.2890625,4.34765625,-18.359375,-17.875,19.25,-15.8515625,7.82421875
TCGA-BR-8678,OS,-0.1588134765625,-2.796875,4.4140625,-1.5263671875,-4.24609375,2.41015625,-3.052734375,0.9833984375,-1.4130859375,3.79296875,-1.990234375,0.0791015625,2.6171875,-2.51953125,3.75,1.1083984375,-3.2265625,-0.99072265625,-0.26904296875,-0.6435546875,5.48828125,2.888671875,3.8671875,0.0693359375
TCGA-BR-8680,OS,-2.595703125,3.490234375,8.9921875,2.193359375,-9.75,8.4921875,0.91015625,1.0419921875,-1.2880859375,18.28125,-21.484375,14.09375,5.078125,-5.84375,-19.15625,1.1318359375,14.2890625,11.0703125,4.4375,-18.421875,-18.0,19.203125,-15.6015625,7.84765625
TCGA-BR-8682,OS,-2.509765625,3.45703125,9.1484375,2.3125,-9.71875,8.3828125,0.86376953125,1.1025390625,-1.1640625,18.328125,-21.625,14.0234375,5.1640625,-5.7265625,-19.078125,1.16796875,14.3828125,11.21875,4.36328125,-18.265625,-17.78125,19.15625,-15.671875,7.83203125
TCGA-BR-8683,OS,-0.10394287109375,-2.716796875,4.34375,-1.4560546875,-4.08203125,2.322265625,-2.943359375,1.0537109375,-1.220703125,3.6875,-1.8173828125,0.0210113525390625,2.4609375,-2.408203125,3.6953125,1.029296875,-3.248046875,-0.93505859375,-0.25390625,-0.6279296875,5.22265625,2.85546875,3.810546875,0.045166015625
TCGA-BR-8686,OS,-2.52734375,3.46875,9.1015625,2.328125,-9.75,8.3671875,0.9091796875,1.2080078125,-1.208984375,18.265625,-21.53125,14.0625,4.99609375,-5.76953125,-19.140625,1.193359375,14.3125,11.09375,4.29296875,-18.25,-17.765625,18.984375,-15.6015625,7.8515625
TCGA-BR-8687,OS,-2.521484375,3.51171875,9.25,2.23046875,-9.8515625,8.4453125,0.833984375,1.3525390625,-1.2197265625,18.4375,-21.78125,14.296875,5.18359375,-5.79296875,-19.359375,1.0087890625,14.3828125,11.328125,4.32421875,-18.453125,-18.0,19.359375,-15.7890625,8.0
TCGA-BR-8690,OS,0.8984375,3.7890625,-4.16015625,-5.21875,3.5078125,-3.26171875,1.5986328125,-2.10546875,0.1055908203125,-3.310546875,-0.289306640625,-3.955078125,-3.322265625,5.5859375,1.9140625,2.474609375,-1.216796875,-1.17578125,1.6201171875,-0.93017578125,-1.0341796875,-3.16015625,3.3515625,-1.625
TCGA-BR-A44T,OS,-0.1910400390625,-2.06640625,3.087890625,-1.009765625,-3.171875,1.53515625,-2.26171875,0.86572265625,-0.96435546875,2.60546875,-1.4248046875,0.00897216796875,1.853515625,-1.8740234375,2.8671875,0.89013671875,-2.34765625,-0.71337890625,0.03369140625,-0.4814453125,4.15625,2.05078125,2.802734375,0.1480712890625
TCGA-BR-A44U,OS,-2.521484375,3.55078125,9.3046875,2.353515625,-9.9296875,8.5546875,0.92041015625,1.2119140625,-1.234375,18.71875,-22.046875,14.390625,5.23828125,-5.82421875,-19.578125,1.1171875,14.6328125,11.453125,4.4453125,-18.671875,-18.1875,19.484375,-16.015625,8.0078125
